Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
48.94966314,1.77408076,1.77408076,0.00000000,29.49863617,135.66776694,20.43064953,0.96244427,0.20575291,0.12010838,0.06842105,0.00000000,0.25000000,0.18651752,12.13844747,8.28240709,0.00000000,0.00000000,9.18363957,0.04193527,1.01507976,78.61037023,0.00000000,0.00000000,0.00000000,0.00000000,0.88250723,0.20251524,0.50936982,0.70268449,0.88825295,0.88250723,0.20251524,0.50936982,0.70268449,0.88825295,-30.16822309,-61.31689081,0.30355974,0.01237469,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,12.18672893
