Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
67.01645484,3.06393443,2.73694181,0.32699262,27.18713376,307.44697850,59.55434619,1.42084984,0.13749324,0.02989624,0.08000000,0.00000000,0.25000000,0.16749305,21.89553447,5.72140043,2.61594093,0.72334111,9.52478433,0.00000000,1.09149397,-inf,-inf,0.00000000,0.00000000,2.52956102
