t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
10, 66.07478946,2.95291819,2.95291819,0.00000000,29.64901410,259.28531388,55.51797987,1.29254948,0.15504386,0.03449946,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.38954487,0.00000000,0.00000000,9.18363957,0.02347723,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77824379,0.34067684,0.64309332,0.80422265,0.92013353,0.77824379,0.34067684,0.64309332,0.80422265,0.92013353,-23.37244257,-46.56495315,0.55836318,0.21907814,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
11, 65.91596589,2.94386332,2.94386332,0.00000000,29.65149281,257.76465039,55.20512412,1.28933610,0.15549232,0.03477415,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.40510895,0.00000000,0.00000000,9.18363957,0.02283386,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77845846,0.34075185,0.64363854,0.80452308,0.92022766,0.77845846,0.34075185,0.64363854,0.80452308,0.92022766,-23.44200557,-46.70354132,0.54667612,0.21906723,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
12, 65.76520146,2.93504250,2.93504250,0.00000000,29.65373885,256.33994935,54.89677273,1.28629190,0.15591274,0.03505549,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.42024804,0.00000000,0.00000000,9.18363957,0.02222842,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77868596,0.34079505,0.64410779,0.80485207,0.92032201,0.77868596,0.34079505,0.64410779,0.80485207,0.92032201,-23.50858056,-46.83577809,0.53709306,0.21929905,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
13, 65.62107198,2.92648618,2.92648618,0.00000000,29.65524736,254.99967912,54.59366803,1.28340863,0.15630690,0.03534035,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.43496435,0.00000000,0.00000000,9.18363957,0.02164813,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77892574,0.34082175,0.64455812,0.80518127,0.92040324,0.77892574,0.34082175,0.64455812,0.80518127,0.92040324,-23.57231587,-46.96192765,0.52911046,0.21992037,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
14, 65.48516052,2.91811081,2.91811081,0.00000000,29.65765582,253.73525242,54.29692397,1.28064489,0.15668234,0.03562891,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.44942493,0.00000000,0.00000000,9.18363957,0.02110592,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77917362,0.34082619,0.64503499,0.80550598,0.92050854,0.77917362,0.34082619,0.64503499,0.80550598,0.92050854,-23.63319030,-47.08203306,0.52276381,0.21988337,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
15, 65.35581824,2.91001229,2.91001229,0.00000000,29.65968259,252.54647355,54.01013297,1.27803026,0.15703546,0.03591372,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.46333864,0.00000000,0.00000000,9.18363957,0.02059153,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77942285,0.34080987,0.64547189,0.80581680,0.92061758,0.77942285,0.34080987,0.64547189,0.80581680,0.92061758,-23.69125788,-47.19632507,0.51698830,0.22028280,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
16, 65.23350670,2.90213878,2.90213878,0.00000000,29.66207086,251.42395438,53.73400445,1.27553734,0.15737145,0.03619372,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.47687641,0.00000000,0.00000000,9.18363957,0.02010805,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77967954,0.34077897,0.64581548,0.80613548,0.92074053,0.77967954,0.34077897,0.64581548,0.80613548,0.92074053,-23.74667204,-47.30489708,0.51277090,0.22018569,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
17, 65.11973109,2.89442011,2.89442011,0.00000000,29.66612261,250.36793677,53.46667428,1.27314094,0.15769349,0.03647376,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.49012721,0.00000000,0.00000000,9.18363957,0.01966234,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77993771,0.34088084,0.64617508,0.80645436,0.92083798,0.77993771,0.34088084,0.64617508,0.80645436,0.92083798,-23.79942452,-47.40784414,0.50773977,0.22041849,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
18, 65.01258770,2.88699956,2.88699956,0.00000000,29.66992831,249.38328701,53.20854027,1.27088587,0.15799372,0.03675049,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.50285005,0.00000000,0.00000000,9.18363957,0.01924220,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78019734,0.34064271,0.64649996,0.80677059,0.92094983,0.78019734,0.34064271,0.64649996,0.80677059,0.92094983,-23.84961124,-47.50540164,0.50383803,0.22075625,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
19, 64.91236103,2.87984996,2.87984996,0.00000000,29.67422275,248.45852955,52.96165820,1.26874300,0.15827848,0.03702052,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.51517420,0.00000000,0.00000000,9.18363957,0.01885400,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78045647,0.34065500,0.64680768,0.80708489,0.92105859,0.78045647,0.34065500,0.64680768,0.80708489,0.92105859,-23.89727517,-47.59758750,0.50194869,0.22106028,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
20, 64.81748367,2.87302145,2.87302145,0.00000000,29.67797389,247.59376454,52.72630756,1.26673200,0.15854433,0.03728145,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.52685801,0.00000000,0.00000000,9.18363957,0.01848274,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78071151,0.34056422,0.64710571,0.80739806,0.92117282,0.78071151,0.34056422,0.64710571,0.80739806,0.92117282,-23.94256257,-47.68466894,0.49710520,0.22163092,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
21, 64.72655162,2.86655931,2.86655931,0.00000000,29.68036185,246.78121811,52.50105473,1.26485235,0.15879089,0.03753290,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.53802770,0.00000000,0.00000000,9.18363957,0.01813146,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78095489,0.34036714,0.64736166,0.80769652,0.92128600,0.78095489,0.34036714,0.64736166,0.80769652,0.92128600,-23.98542527,-47.76663061,0.49540443,0.22204684,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
22, 64.64208328,2.86028337,2.86028337,0.00000000,29.68372663,246.01969151,52.28525578,1.26305922,0.15902547,0.03777952,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.54881967,0.00000000,0.00000000,9.18363957,0.01780540,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78119901,0.34024054,0.64761175,0.80798920,0.92140574,0.78119901,0.34024054,0.64761175,0.80798920,0.92140574,-24.02611771,-47.84377925,0.48520404,0.22134925,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
23, 64.56281821,2.85427655,2.85427655,0.00000000,29.68705960,245.30811516,52.07962033,1.26137051,0.15924529,0.03801818,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.55912894,0.00000000,0.00000000,9.18363957,0.01750262,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78143701,0.34015307,0.64781648,0.80827061,0.92153206,0.78143701,0.34015307,0.64781648,0.80827061,0.92153206,-24.06466982,-47.91625617,0.47467509,0.22087261,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
24, 64.48871642,2.84850451,2.84850451,0.00000000,29.69055089,244.64399871,51.88219271,1.25977562,0.15945121,0.03825178,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.56905328,0.00000000,0.00000000,9.18363957,0.01722018,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78167084,0.34000841,0.64809217,0.80854502,0.92165685,0.78167084,0.34000841,0.64809217,0.80854502,0.92165685,-24.10120882,-47.98438626,0.46065972,0.21783194,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
25, 64.42051346,2.84293441,2.84293441,0.00000000,29.69486091,244.02659232,51.69340297,1.25826258,0.15964549,0.03848056,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.57860458,0.00000000,0.00000000,9.18363957,0.01696168,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78190078,0.34000777,0.64818498,0.80878785,0.92178942,0.78190078,0.34000777,0.64818498,0.80878785,0.92178942,-24.13582249,-48.04829421,0.44529515,0.19958759,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
26, 64.35682949,2.83762520,2.83762520,0.00000000,29.69913244,243.45061948,51.51311973,1.25683759,0.15982718,0.03870242,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.58776871,0.00000000,0.00000000,9.18363957,0.01672152,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78212127,0.33975061,0.64831027,0.80902588,0.92192946,0.78212127,0.33975061,0.64831027,0.80902588,0.92192946,-24.16853928,-48.10829150,0.43424849,0.16733680,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
27, 64.29745835,2.83257966,2.83257966,0.00000000,29.70326457,242.91610159,51.34203099,1.25550385,0.15999598,0.03891593,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.59645480,0.00000000,0.00000000,9.18363957,0.01650102,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78233127,0.33962281,0.64847445,0.80925040,0.92209873,0.78233127,0.33962281,0.64847445,0.80925040,0.92209873,-24.19942946,-48.16449786,0.42755788,0.14665963,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
28, 64.24043803,2.82785059,2.82785059,0.00000000,29.70605077,242.41793332,51.17929632,1.25427251,0.16014967,0.03911953,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.60461151,0.00000000,0.00000000,9.18363957,0.01628970,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78253324,0.33943799,0.64855129,0.80946254,0.92226513,0.78253324,0.33943799,0.64855129,0.80946254,0.92226513,-24.22865130,-48.21722739,0.42178810,0.06190499,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
29, 64.18847876,2.82325518,2.82325518,0.00000000,29.71017046,241.95063909,51.02445840,1.25308552,0.16029843,0.03931777,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.61249881,0.00000000,0.00000000,9.18363957,0.01609861,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78272982,0.33937703,0.64862286,0.80965495,0.92243579,0.78272982,0.33937703,0.64862286,0.80965495,0.92243579,-24.25631326,-48.26683286,0.41913882,0.04699899,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
30, 64.13972176,2.81890364,2.81890364,0.00000000,29.71390372,241.51712264,50.87692042,1.25197787,0.16043561,0.03950885,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.61996027,0.00000000,0.00000000,9.18363957,0.01592093,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78291686,0.33925044,0.64869846,0.80984228,0.92259527,0.78291686,0.33925044,0.64869846,0.80984228,0.92259527,-24.28243486,-48.31340942,0.41695725,0.04801955,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
31, 64.09421823,2.81476699,2.81476699,0.00000000,29.71765314,241.11062527,50.73647088,1.25093029,0.16056483,0.03969284,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.62713298,0.00000000,0.00000000,9.18363957,0.01575404,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78309633,0.33901737,0.64878325,0.81002320,0.92275341,0.78309633,0.33901737,0.64878325,0.81002320,0.92275341,-24.30715282,-48.35724358,0.41428037,0.04484705,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
32, 64.05151443,2.81086180,2.81086180,0.00000000,29.72102245,240.73318140,50.60373484,1.24995453,0.16068417,0.03986814,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.63387225,0.00000000,0.00000000,9.18363957,0.01559948,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78326933,0.33889042,0.64878508,0.81019087,0.92290967,0.78326933,0.33889042,0.64878508,0.81019087,0.92290967,-24.33049917,-48.39847338,0.41272203,0.04489583,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
33, 64.01176433,2.80714228,2.80714228,0.00000000,29.72444916,240.38193452,50.47802857,1.24903657,0.16079586,0.04003617,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.64024027,0.00000000,0.00000000,9.18363957,0.01545617,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78343889,0.33886850,0.64880847,0.81033589,0.92305858,0.78343889,0.33886850,0.64880847,0.81033589,0.92305858,-24.35257467,-48.43734272,0.41079960,0.04582805,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
34, 63.97465590,2.80360708,2.80360708,0.00000000,29.72783663,240.05297268,50.35875281,1.24817036,0.16090084,0.04019711,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.64632392,0.00000000,0.00000000,9.18363957,0.01532238,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78360120,0.33880579,0.64881627,0.81046651,0.92318432,0.78360120,0.33880579,0.64881627,0.81046651,0.92318432,-24.37342130,-48.47405051,0.40934205,0.04513158,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
35, 63.94017954,2.80025298,2.80025298,0.00000000,29.73122329,239.74665078,50.24602794,1.24735608,0.16099910,0.04035078,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.65209511,0.00000000,0.00000000,9.18363957,0.01520008,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78375623,0.33845427,0.64882313,0.81057886,0.92329843,0.78375623,0.33845427,0.64882313,0.81057886,0.92329843,-24.39310973,-48.50864075,0.40899258,0.04528629,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
36, 63.90857490,2.79704882,2.79704882,0.00000000,29.73494758,239.46183657,50.13894111,1.24658425,0.16109189,0.04049906,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.65759235,0.00000000,0.00000000,9.18363957,0.01508707,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78390654,0.33834144,0.64882086,0.81067935,0.92340652,0.78390654,0.33834144,0.64882086,0.81067935,0.92340652,-24.41174226,-48.54135740,0.40708999,0.04523735,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
37, 63.87846806,2.79407893,2.79407893,0.00000000,29.73788587,239.19694815,50.03815729,1.24587314,0.16117637,0.04063856,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.66273085,0.00000000,0.00000000,9.18363957,0.01498074,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78404781,0.33821815,0.64879084,0.81076434,0.92350187,0.78404781,0.33821815,0.64879084,0.81076434,0.92350187,-24.42931168,-48.57216152,0.40598861,0.04527372,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
38, 63.85075434,2.79125274,2.79125274,0.00000000,29.74106878,238.94892786,49.94389392,1.24519944,0.16125695,0.04077024,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.66759402,0.00000000,0.00000000,9.18363957,0.01488407,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78418579,0.33805834,0.64877961,0.81083435,0.92358525,0.78418579,0.33805834,0.64877961,0.81083435,0.92358525,-24.44593870,-48.60133850,0.40518926,0.04547794,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
39, 63.82531777,2.78856440,2.78856440,0.00000000,29.74448492,238.71655462,49.85585153,1.24456070,0.16133396,0.04089433,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.67222564,0.00000000,0.00000000,9.18363957,0.01479599,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78431611,0.33806706,0.64871677,0.81092283,0.92365081,0.78431611,0.33806706,0.64871677,0.81092283,0.92365081,-24.46167827,-48.62900113,0.40376925,0.04603029,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
40, 63.80113129,2.78606230,2.78606230,0.00000000,29.74727478,238.50108322,49.77287249,1.24397240,0.16140394,0.04101137,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.67653515,0.00000000,0.00000000,9.18363957,0.01471214,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78443882,0.33790969,0.64872373,0.81093823,0.92372205,0.78443882,0.33790969,0.64872373,0.81093823,0.92372205,-24.47658120,-48.65518553,0.40345414,0.04607569,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
41, 63.77835439,2.78370630,2.78370630,0.00000000,29.74981387,238.29910767,49.69406842,1.24342030,0.16146913,0.04112300,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.68064014,0.00000000,0.00000000,9.18363957,0.01463296,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78455757,0.33807593,0.64865229,0.81097241,0.92374925,0.78455757,0.33807593,0.64865229,0.81097241,0.92374925,-24.49072906,-48.68004203,0.40289715,0.04481099,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
42, 63.75754676,2.78146443,2.78146443,0.00000000,29.75267789,238.11099795,49.62056277,1.24289654,0.16153145,0.04122835,0.00000000,0.00000000,0.34473700,0.18619437,0.00000000,9.68449264,0.00000000,0.00000000,9.18363957,0.01456119,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78466739,0.33761155,0.64858492,0.81101693,0.92379551,0.78466739,0.33761155,0.64858492,0.81101693,0.92379551,-24.50410559,-48.70357318,0.40212834,0.04606522,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
