t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
82, 66.96720881,2.66121218,1.72046979,0.94074240,30.30551553,264.30106050,51.05381094,1.28165483,0.15445485,0.04313122,0.02105300,0.00000000,0.25000000,0.18585918,3.62210505,5.39449806,1.98054497,0.75980790,9.29156816,0.01182414,1.08952447,84.33468943,0.46055938,96.10016704,14.71214889,67.29470461,0.80105901,0.33007820,0.73928916,0.88469931,0.92965635,0.87061182,0.21339508,0.47801222,0.70141281,0.88266144,-26.79582773,-53.63236793,0.21949623,0.00179107,0.29487572,0.70512428,0.47210008,0.52789992,0.29776211,0.38352482,0.12500520,0.08246338,0.87610924,0.36022816,0.20003398,0.15988006,30.78755463
83, 66.97442987,2.66150040,1.72005925,0.94144115,30.30669456,264.35347348,51.06419084,1.28174113,0.15444369,0.04312218,0.02105300,0.00000000,0.25000000,0.18585918,3.62124075,5.39108306,1.98201605,0.76237021,9.29156816,0.01180160,1.08952447,84.33061109,0.46019343,96.09827095,14.71623397,67.31945070,0.80122895,0.32985748,0.73899183,0.88461598,0.92961228,0.87076609,0.21317840,0.47765454,0.70115853,0.88256304,-26.79260418,-53.62201837,0.21953845,0.00178479,0.29462670,0.70537330,0.47225479,0.52774521,0.29770280,0.38390129,0.12522760,0.08256291,0.87357623,0.36038544,0.19969429,0.15957331,30.79356835
84, 66.97972428,2.66182499,1.71942839,0.94239659,30.30724458,264.38971551,51.07908728,1.28181923,0.15443685,0.04310238,0.02105300,0.00000000,0.25000000,0.18585918,3.61991260,5.39041661,1.98402755,0.76207207,9.29156816,0.01180261,1.08952447,84.32831979,0.46082386,96.09412610,14.72698566,67.35455001,0.80136844,0.32955176,0.73876923,0.88455669,0.92957208,0.87091812,0.21287675,0.47727775,0.70091105,0.88247784,-26.78898285,-53.61104204,0.21962753,0.00178644,0.29442588,0.70557412,0.47190245,0.52809755,0.29776892,0.38435106,0.12520521,0.08267306,0.87565151,0.36066701,0.20007625,0.15970682,30.80713240
85, 66.98585137,2.66206107,1.71886226,0.94319881,30.30826718,264.43317275,51.08989684,1.28189407,0.15442821,0.04309124,0.02105300,0.00000000,0.25000000,0.18585918,3.61872072,5.38970745,1.98571645,0.76182228,9.29156816,0.01181508,1.08952447,84.31078440,0.46070471,96.08270585,14.71245220,67.38555211,0.80151797,0.32932396,0.73854311,0.88456518,0.92952986,0.87106794,0.21264070,0.47693195,0.70067038,0.88238474,-26.78504068,-53.59960699,0.21972928,0.00177338,0.29415211,0.70584789,0.47156035,0.52843965,0.29772238,0.38479093,0.12517627,0.08277319,0.87420422,0.36086853,0.20011897,0.15999319,30.81846909
86, 66.99161563,2.66228604,1.71851185,0.94377419,30.30924515,264.47574310,51.09792749,1.28196315,0.15441912,0.04308462,0.02105300,0.00000000,0.25000000,0.18585918,3.61798300,5.38789165,1.98692780,0.76288678,9.29156816,0.01180932,1.08952447,84.30700633,0.46090372,96.08377359,14.68340164,67.41483056,0.80168247,0.32915829,0.73824068,0.88453750,0.92949607,0.87121089,0.21247245,0.47659945,0.70042698,0.88229330,-26.78078766,-53.58779744,0.21999276,0.00177338,0.29386084,0.70613916,0.47145514,0.52854486,0.29759266,0.38514587,0.12525030,0.08286001,0.87451133,0.36104144,0.19994621,0.15993468,30.82396413
87, 66.99524449,2.66258962,1.71800836,0.94458126,30.30933854,264.49962058,51.11262262,1.28202809,0.15441487,0.04306286,0.02105300,0.00000000,0.25000000,0.18585918,3.61692300,5.38810213,1.98862693,0.76195587,9.29156816,0.01181568,1.08952447,84.29954790,0.46091641,96.09005551,14.71317449,67.44712584,0.80182258,0.32910347,0.73804386,0.88456953,0.92945756,0.87135287,0.21235060,0.47627845,0.70021056,0.88220918,-26.77615474,-53.57542326,0.22002940,0.00177309,0.29371953,0.70628047,0.47102389,0.52897611,0.29767387,0.38550569,0.12516260,0.08295271,0.87385465,0.36121575,0.20015362,0.15963591,30.83511781
88, 66.99901213,2.66280563,1.71760107,0.94520455,30.30939492,264.53543745,51.11774464,1.28209677,0.15440462,0.04305869,0.02105300,0.00000000,0.25000000,0.18585918,3.61606554,5.38561359,1.98993914,0.76362514,9.29156816,0.01179159,1.08952447,84.29531217,0.46127921,96.09210200,14.67921675,67.47977632,0.80197943,0.32865633,0.73776788,0.88461288,0.92942371,0.87149443,0.21199462,0.47594910,0.69998648,0.88212360,-26.77123280,-53.56255411,0.22017126,0.00176998,0.29343809,0.70656191,0.47107320,0.52892680,0.29756387,0.38588029,0.12531038,0.08303646,0.87498623,0.36139293,0.19974712,0.15971759,30.84371114
89, 67.00285261,2.66298200,1.71721367,0.94576834,30.30995419,264.56312182,51.12482274,1.28214637,0.15439888,0.04305112,0.02105300,0.00000000,0.25000000,0.18585918,3.61524993,5.38643825,1.99112608,0.76215852,9.29156816,0.01180888,1.08952447,84.28697245,0.46174221,96.08713209,14.75566938,67.49744126,0.80214785,0.32856308,0.73748117,0.88449589,0.92937872,0.87163979,0.21187263,0.47562484,0.69977637,0.88204187,-26.76586907,-53.54888170,0.22037534,0.00177288,0.29322759,0.70677241,0.47049179,0.52950821,0.29751084,0.38619797,0.12514075,0.08312081,0.87648966,0.36160473,0.19982318,0.15929510,30.85143129
90, 67.00580730,2.66316076,1.71685654,0.94630422,30.30958489,264.60059003,51.12624466,1.28221866,0.15438605,0.04305265,0.02105300,0.00000000,0.25000000,0.18585918,3.61449807,5.38619400,1.99225428,0.76155785,9.29156816,0.01181924,1.08952447,84.27590153,0.46158010,96.07844524,14.72479095,67.52683570,0.80231371,0.32846330,0.73721373,0.88446001,0.92935557,0.87178167,0.21175003,0.47532134,0.69955404,0.88196611,-26.76017913,-53.53468822,0.22062164,0.00177822,0.29291163,0.70708837,0.47005663,0.52994337,0.29734147,0.38656164,0.12504989,0.08320542,0.87497154,0.36177002,0.19945900,0.15991409,30.85945741
91, 67.00805378,2.66331676,1.71641924,0.94689752,30.30927693,264.62633995,51.12984651,1.28227423,0.15437763,0.04304918,0.02105300,0.00000000,0.25000000,0.18585918,3.61357742,5.38910704,1.99350335,0.75789499,9.29156816,0.01185976,1.08952447,84.23150696,0.46154120,96.07161865,14.71243885,67.55821278,0.80247603,0.32795173,0.73696948,0.88438721,0.92933711,0.87192587,0.21135401,0.47501503,0.69934213,0.88187645,-26.75421702,-53.51999690,0.22075440,0.00174539,0.29263302,0.70736698,0.46905778,0.53094222,0.29723230,0.38693037,0.12467290,0.08329018,0.87406937,0.36193955,0.19936822,0.15967522,30.86978983
92, 67.01008732,2.66342353,1.71622083,0.94720270,30.30837640,264.66885409,51.12330397,1.28235042,0.15435991,0.04306385,0.02105300,0.00000000,0.25000000,0.18585918,3.61315971,5.38992887,1.99414584,0.75630711,9.29156816,0.01187255,1.08952447,84.22778767,0.46063191,96.07237355,14.73011328,67.57657644,0.80265669,0.32762879,0.73665105,0.88430816,0.92937740,0.87206247,0.21111301,0.47473540,0.69914001,0.88180047,-26.74801371,-53.50498437,0.22104980,0.00174607,0.29215866,0.70784134,0.46841167,0.53158833,0.29684594,0.38729088,0.12446395,0.08336162,0.86921969,0.36198163,0.19881872,0.15920118,30.87361384
93, 67.01138616,2.66352740,1.71628156,0.94724585,30.30714970,264.70777200,51.11715386,1.28242716,0.15434246,0.04307685,0.02105300,0.00000000,0.25000000,0.18585918,3.61328756,5.38716230,1.99423668,0.75858887,9.29156816,0.01184827,1.08952447,84.22772408,0.46033706,96.07240617,14.68884705,67.61158059,0.80287384,0.32730133,0.73619641,0.88422271,0.92937899,0.87220364,0.21090124,0.47444064,0.69892540,0.88172410,-26.74153642,-53.48949635,0.22136362,0.00174607,0.29172842,0.70827158,0.46843222,0.53156778,0.29642857,0.38751627,0.12458098,0.08342784,0.86757923,0.36201167,0.19847369,0.15900357,30.87092283
94, 67.00980819,2.66363622,1.71606202,0.94757420,30.30513968,264.72455498,51.11157864,1.28248140,0.15432994,0.04308476,0.02105300,0.00000000,0.25000000,0.18585918,3.61282537,5.39239865,1.99492797,0.75270028,9.29156816,0.01190306,1.08952447,84.20330060,0.46064719,96.08447470,14.69416093,67.60685578,0.80308110,0.32702201,0.73586010,0.88410723,0.92933809,0.87235880,0.21068570,0.47414325,0.69871092,0.88164963,-26.73471623,-53.47323573,0.22169593,0.00173056,0.29133169,0.70866831,0.46700009,0.53299991,0.29612726,0.38784393,0.12396833,0.08349255,0.86920947,0.36200306,0.19885784,0.15847101,30.87784092
95, 67.01037598,2.66358608,1.71614624,0.94743984,30.30417167,264.76244350,51.09546877,1.28253390,0.15431145,0.04311495,0.02105300,0.00000000,0.25000000,0.18585918,3.61300267,5.38684932,1.99464510,0.75776368,9.29156816,0.01183219,1.08952447,84.20437255,0.45988593,96.00882138,14.70641243,67.59186562,0.80333812,0.32670488,0.73534836,0.88402408,0.92928614,0.87251679,0.21049567,0.47384613,0.69848762,0.88156899,-26.72776907,-53.45679451,0.22272741,0.00173898,0.29075741,0.70924259,0.46759236,0.53240764,0.29552505,0.38809785,0.12435191,0.08354152,0.86602068,0.36182792,0.19757340,0.15767754,30.87476445
96, 67.00546671,2.66368681,1.71588865,0.94779815,30.30084142,264.75892754,51.09149415,1.28258009,0.15430190,0.04311531,0.02105300,0.00000000,0.25000000,0.18585918,3.61246038,5.39216988,1.99539945,0.75192584,9.29156816,0.01188583,1.08952447,84.19908714,0.46042772,95.85196068,14.75839458,67.58435459,0.80358868,0.32632561,0.73499415,0.88381677,0.92921928,0.87270174,0.21021180,0.47352890,0.69826346,0.88148824,-26.72038070,-53.43910241,0.22320416,0.00173402,0.29046032,0.70953968,0.46627952,0.53372048,0.29533493,0.38838453,0.12377068,0.08359097,0.86923914,0.36172345,0.19877758,0.15811992,30.88542096
97, 67.00202265,2.66361223,1.71634669,0.94726555,30.29776112,264.78722706,51.06974701,1.28264406,0.15427905,0.04315013,0.02105300,0.00000000,0.25000000,0.18585918,3.61342468,5.39527572,1.99427815,0.74864397,9.29156816,0.01192820,1.08952447,84.17860772,0.45865172,95.65764991,14.72780348,67.56887426,0.80394715,0.32581944,0.73428700,0.88356237,0.92915892,0.87289706,0.20994765,0.47321278,0.69801112,0.88140883,-26.71296383,-53.42120637,0.22427846,0.00173715,0.28991375,0.71008625,0.46519241,0.53480759,0.29464255,0.38846143,0.12329579,0.08361967,0.86178237,0.36131902,0.19798877,0.15779961,30.87532569
98, 66.99765632,2.66340323,1.71699694,0.94640630,30.29392726,264.83418820,51.03109019,1.28272268,0.15424436,0.04321461,0.02105300,0.00000000,0.25000000,0.18585918,3.61479366,5.39683948,1.99246917,0.74678735,9.29156816,0.01193697,1.08952447,84.04302934,0.45814444,95.34383344,14.77170827,67.52778300,0.80435317,0.32536797,0.73344254,0.88331496,0.92908497,0.87310280,0.20975262,0.47288604,0.69776383,0.88132366,-26.70552179,-53.40309942,0.22535367,0.00188300,0.28898505,0.71101495,0.46430799,0.53569201,0.29349113,0.38862163,0.12291955,0.08363529,0.86076263,0.36093547,0.19715386,0.15623739,30.86004341
99, 67.44053044,2.68617539,1.75041216,0.93576323,30.35396447,268.36523891,52.07217765,1.28938594,0.15351869,0.04201148,0.02105300,0.00000000,0.25000000,0.18585918,3.68514273,5.38882099,1.97006233,0.75685067,9.29156816,0.01228611,1.08952447,84.48012705,0.44966820,94.92557988,14.64402441,67.12962881,0.80154243,0.32901256,0.73342055,0.88391043,0.92984446,0.86993491,0.21439687,0.47798154,0.70034613,0.88214374,-26.62977314,-53.31834995,0.22598536,0.00188359,0.28666786,0.71333214,0.46617493,0.53382507,0.28638523,0.38154576,0.12268901,0.08284780,0.84981035,0.35305705,0.20468865,0.15577848,29.64314112
