t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
45, 67.84710092,2.95903392,2.95903392,0.00000000,29.95326380,275.53848085,55.00837853,1.31375839,0.15072771,0.03757118,0.02000000,367.96823485,0.25000000,0.18601230,0.52240183,6.80118310,0.00000000,0.00000000,9.18363957,0.00376022,1.01507976,0.04857778,0.00000000,0.00000000,0.00000000,0.00000000,0.77191809,0.34915742,0.65645477,0.82625730,0.93263498,0.77191809,0.34915742,0.65645477,0.82625730,0.93263498,-23.65831338,-46.58810716,0.96914063,0.83324847,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.50233789
46, 67.84468474,2.95883399,2.95883399,0.00000000,29.95322919,275.51817196,55.00149353,1.31371355,0.15073239,0.03757905,0.02000000,367.96823485,0.25000000,0.18601230,0.52174954,6.80142431,0.00000000,0.00000000,9.18363957,0.00374276,1.01507976,0.04851924,0.00000000,0.00000000,0.00000000,0.00000000,0.77187968,0.34920713,0.65655658,0.82637484,0.93267784,0.77187968,0.34920713,0.65655658,0.82637484,0.93267784,-23.65926086,-46.59013560,0.96861646,0.83311317,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.56406969
47, 67.84223002,2.95865499,2.95865499,0.00000000,29.95309351,275.49804130,54.99517161,1.31367182,0.15073684,0.03758594,0.02000000,367.96823485,0.25000000,0.18601230,0.52113847,6.80165216,0.00000000,0.00000000,9.18363957,0.00372617,1.01507976,0.04846333,0.00000000,0.00000000,0.00000000,0.00000000,0.77184234,0.34928989,0.65667205,0.82648440,0.93269500,0.77184234,0.34928989,0.65667205,0.82648440,0.93269500,-23.66014714,-46.59203591,0.96801434,0.83297426,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.62212755
48, 67.83990791,2.95847974,2.95847974,0.00000000,29.95300138,275.47872343,54.98911106,1.31363108,0.15074121,0.03759260,0.02000000,367.96823485,0.25000000,0.18601230,0.52056572,6.80186843,0.00000000,0.00000000,9.18363957,0.00371012,1.01507976,0.04841036,0.00000000,0.00000000,0.00000000,0.00000000,0.77180740,0.34933353,0.65675915,0.82659323,0.93272993,0.77180740,0.34933353,0.65675915,0.82659323,0.93272993,-23.66099256,-46.59384671,0.96752638,0.83267803,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.67663949
49, 67.83761513,2.95831470,2.95831470,0.00000000,29.95286765,275.45989792,54.98323245,1.31359226,0.15074535,0.03759899,0.02000000,367.96823485,0.25000000,0.18601230,0.52002929,6.80207829,0.00000000,0.00000000,9.18363957,0.00369447,1.01507976,0.04835985,0.00000000,0.00000000,0.00000000,0.00000000,0.77177472,0.34937436,0.65686405,0.82668334,0.93274903,0.77177472,0.34937436,0.65686405,0.82668334,0.93274903,-23.66178822,-46.59555095,0.96665098,0.83211501,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.72784017
50, 67.83549357,2.95815532,2.95815532,0.00000000,29.95279820,275.44182712,54.97778607,1.31355423,0.15074954,0.03760493,0.02000000,367.96823485,0.25000000,0.18601230,0.51952504,6.80227684,0.00000000,0.00000000,9.18363957,0.00368006,1.01507976,0.04831156,0.00000000,0.00000000,0.00000000,0.00000000,0.77174399,0.34941234,0.65694408,0.82677985,0.93277501,0.77174399,0.34941234,0.65694408,0.82677985,0.93277501,-23.66253638,-46.59715259,0.96605537,0.83211319,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.77599064
51, 67.83335688,2.95800765,2.95800765,0.00000000,29.95265641,275.42454326,54.97261147,1.31351929,0.15075333,0.03761043,0.02000000,367.96823485,0.25000000,0.18601230,0.51905263,6.80245763,0.00000000,0.00000000,9.18363957,0.00366608,1.01507976,0.04826557,0.00000000,0.00000000,0.00000000,0.00000000,0.77171511,0.34944760,0.65702178,0.82686408,0.93280282,0.77171511,0.34944760,0.65702178,0.82686408,0.93280282,-23.66323564,-46.59867701,0.96546621,0.83208392,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.82124152
52, 67.83127616,2.95786597,2.95786597,0.00000000,29.95251585,275.40754229,54.96762253,1.31348512,0.15075708,0.03761569,0.02000000,367.96823485,0.25000000,0.18601230,0.51860960,6.80263529,0.00000000,0.00000000,9.18363957,0.00365262,1.01507976,0.04822183,0.00000000,0.00000000,0.00000000,0.00000000,0.77168806,0.34952371,0.65710387,0.82694773,0.93283736,0.77168806,0.34952371,0.65710387,0.82694773,0.93283736,-23.66389695,-46.60013174,0.96492373,0.83206773,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.86376400
53, 67.82928581,2.95772881,2.95772881,0.00000000,29.95239462,275.39113626,54.96283054,1.31345192,0.15076074,0.03762076,0.02000000,367.96823485,0.25000000,0.18601230,0.51819441,6.80280590,0.00000000,0.00000000,9.18363957,0.00363988,1.01507976,0.04818056,0.00000000,0.00000000,0.00000000,0.00000000,0.77166225,0.34955493,0.65718647,0.82701895,0.93283605,0.77166225,0.34955493,0.65718647,0.82701895,0.93283605,-23.66451282,-46.60151360,0.96457829,0.83201738,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.90367376
54, 67.82732250,2.95759944,2.95759944,0.00000000,29.95224023,275.37541438,54.95816522,1.31342068,0.15076412,0.03762566,0.02000000,367.96823485,0.25000000,0.18601230,0.51780609,6.80296670,0.00000000,0.00000000,9.18363957,0.00362765,1.01507976,0.04814141,0.00000000,0.00000000,0.00000000,0.00000000,0.77163805,0.34958375,0.65726562,0.82709792,0.93286149,0.77163805,0.34958375,0.65726562,0.82709792,0.93286149,-23.66509126,-46.60283229,0.96441025,0.82991933,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.94109241
55, 67.82556599,2.95746905,2.95746905,0.00000000,29.95219742,275.36068255,54.95376960,1.31338942,0.15076759,0.03763046,0.02000000,367.96823485,0.25000000,0.18601230,0.51744214,6.80311460,0.00000000,0.00000000,9.18363957,0.00361614,1.01507976,0.04810453,0.00000000,0.00000000,0.00000000,0.00000000,0.77161559,0.34961031,0.65732779,0.82715800,0.93288443,0.77161559,0.34961031,0.65732779,0.82715800,0.93288443,-23.66563971,-46.60409905,0.96408358,0.82921700,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,14.97612350
56, 67.82368309,2.95735568,2.95735568,0.00000000,29.95200829,275.34545242,54.94924178,1.31335996,0.15077075,0.03763516,0.02000000,367.96823485,0.25000000,0.18601230,0.51710373,6.80328138,0.00000000,0.00000000,9.18363957,0.00360507,1.01507976,0.04806959,0.00000000,0.00000000,0.00000000,0.00000000,0.77159471,0.34963488,0.65739368,0.82722350,0.93290640,0.77159471,0.34963488,0.65739368,0.82722350,0.93290640,-23.66615247,-46.60530428,0.96381639,0.82915787,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.00889509
57, 67.82196426,2.95724232,2.95724232,0.00000000,29.95186850,275.33222674,54.94505068,1.31333337,0.15077351,0.03763966,0.02000000,367.96823485,0.25000000,0.18601230,0.51678789,6.80341117,0.00000000,0.00000000,9.18363957,0.00359383,1.01507976,0.04803620,0.00000000,0.00000000,0.00000000,0.00000000,0.77157563,0.34967298,0.65745340,0.82728559,0.93290257,0.77157563,0.34967298,0.65745340,0.82728559,0.93290257,-23.66662974,-46.60643439,0.96360719,0.82915787,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.03947337
58, 67.82031513,2.95713601,2.95713601,0.00000000,29.95172403,275.31942985,54.94082349,1.31330756,0.15077613,0.03764426,0.02000000,367.96823485,0.25000000,0.18601230,0.51649435,6.80354802,0.00000000,0.00000000,9.18363957,0.00358369,1.01507976,0.04800444,0.00000000,0.00000000,0.00000000,0.00000000,0.77155774,0.34969393,0.65751172,0.82733561,0.93291387,0.77155774,0.34969393,0.65751172,0.82733561,0.93291387,-23.66706506,-46.60749284,0.96346092,0.82915583,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.06794516
59, 67.81881732,2.95703323,2.95703323,0.00000000,29.95162241,275.30785604,54.93683889,1.31328337,0.15077855,0.03764871,0.02000000,367.96823485,0.25000000,0.18601230,0.51622177,6.80367196,0.00000000,0.00000000,9.18363957,0.00357423,1.01507976,0.04797453,0.00000000,0.00000000,0.00000000,0.00000000,0.77154149,0.34972753,0.65757010,0.82738770,0.93293531,0.77154149,0.34972753,0.65757010,0.82738770,0.93293531,-23.66747336,-46.60849349,0.96312832,0.82913455,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.09437017
60, 67.81742302,2.95693729,2.95693729,0.00000000,29.95153156,275.29686521,54.93300140,1.31326023,0.15078085,0.03765302,0.02000000,367.96823485,0.25000000,0.18601230,0.51596930,6.80379536,0.00000000,0.00000000,9.18363957,0.00356528,1.01507976,0.04794643,0.00000000,0.00000000,0.00000000,0.00000000,0.77152631,0.34974533,0.65762423,0.82744113,0.93294553,0.77152631,0.34974533,0.65762423,0.82744113,0.93294553,-23.66784464,-46.60941610,0.96291171,0.82912912,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.11886488
61, 67.81619210,2.95684686,2.95684686,0.00000000,29.95148106,275.28705515,54.92941775,1.31323872,0.15078297,0.03765716,0.02000000,367.96823485,0.25000000,0.18601230,0.51573576,6.80390929,0.00000000,0.00000000,9.18363957,0.00355722,1.01507976,0.04791996,0.00000000,0.00000000,0.00000000,0.00000000,0.77151268,0.34976279,0.65766966,0.82748356,0.93295500,0.77151268,0.34976279,0.65766966,0.82748356,0.93295500,-23.66818817,-46.61027113,0.96261455,0.82912912,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.14149586
62, 67.81514083,2.95676211,2.95676211,0.00000000,29.95146579,275.27860127,54.92608387,1.31321925,0.15078482,0.03766113,0.02000000,367.96823485,0.25000000,0.18601230,0.51552108,6.80401280,0.00000000,0.00000000,9.18363957,0.00354978,1.01507976,0.04789524,0.00000000,0.00000000,0.00000000,0.00000000,0.77150055,0.34979155,0.65771646,0.82751932,0.93297801,0.77150055,0.34979155,0.65771646,0.82751932,0.93297801,-23.66849987,-46.61103674,0.96231616,0.82912912,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.16225610
63, 67.81409478,2.95669094,2.95669094,0.00000000,29.95136221,275.27091265,54.92291936,1.31320301,0.15078622,0.03766479,0.02000000,367.96823485,0.25000000,0.18601230,0.51532456,6.80411155,0.00000000,0.00000000,9.18363957,0.00354305,1.01507976,0.04787212,0.00000000,0.00000000,0.00000000,0.00000000,0.77148885,0.34981618,0.65777093,0.82755804,0.93296643,0.77148885,0.34981618,0.65777093,0.82755804,0.93296643,-23.66877396,-46.61171202,0.96195345,0.82907575,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.18133110
64, 67.81314973,2.95662497,2.95662497,0.00000000,29.95126529,275.26419044,54.92003000,1.31318870,0.15078741,0.03766817,0.02000000,367.96823485,0.25000000,0.18601230,0.51514552,6.80419840,0.00000000,0.00000000,9.18363957,0.00353687,1.01507976,0.04785056,0.00000000,0.00000000,0.00000000,0.00000000,0.77147824,0.34982736,0.65780643,0.82760121,0.93297814,0.77147824,0.34982736,0.65780643,0.82760121,0.93297814,-23.66903053,-46.61231477,0.96188042,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.19870981
65, 67.81238193,2.95655877,2.95655877,0.00000000,29.95123570,275.25856258,54.91731077,1.31317527,0.15078849,0.03767152,0.02000000,367.96823485,0.25000000,0.18601230,0.51497981,6.80427737,0.00000000,0.00000000,9.18363957,0.00353152,1.01507976,0.04783025,0.00000000,0.00000000,0.00000000,0.00000000,0.77146827,0.34988578,0.65785728,0.82762637,0.93297868,0.77146827,0.34988578,0.65785728,0.82762637,0.93297868,-23.66925950,-46.61285264,0.96183732,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.21471770
66, 67.81167323,2.95649861,2.95649861,0.00000000,29.95119446,275.25354871,54.91468900,1.31316324,0.15078937,0.03767479,0.02000000,367.96823485,0.25000000,0.18601230,0.51482806,6.80435305,0.00000000,0.00000000,9.18363957,0.00352671,1.01507976,0.04781102,0.00000000,0.00000000,0.00000000,0.00000000,0.77145869,0.34989571,0.65788837,0.82765748,0.93298801,0.77145869,0.34989571,0.65788837,0.82765748,0.93298801,-23.66946349,-46.61333706,0.96167961,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.22938471
67, 67.81098842,2.95644549,2.95644549,0.00000000,29.95112435,275.24897532,54.91223428,1.31315277,0.15079007,0.03767780,0.02000000,367.96823485,0.25000000,0.18601230,0.51469045,6.80442352,0.00000000,0.00000000,9.18363957,0.00352224,1.01507976,0.04779306,0.00000000,0.00000000,0.00000000,0.00000000,0.77144969,0.34990485,0.65791753,0.82768526,0.93299303,0.77144969,0.34990485,0.65791753,0.82768526,0.93299303,-23.66964765,-46.61377281,0.96156786,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.24271649
68, 67.81036535,2.95639625,2.95639625,0.00000000,29.95106205,275.24486437,54.90988796,1.31314310,0.15079067,0.03768072,0.02000000,367.96823485,0.25000000,0.18601230,0.51456429,6.80449030,0.00000000,0.00000000,9.18363957,0.00351827,1.01507976,0.04777644,0.00000000,0.00000000,0.00000000,0.00000000,0.77144127,0.34991290,0.65794475,0.82771065,0.93300461,0.77144127,0.34991290,0.65794475,0.82771065,0.93300461,-23.66981806,-46.61416972,0.96152231,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.25490540
69, 67.80988871,2.95634715,2.95634715,0.00000000,29.95107697,275.24139855,54.90787748,1.31313361,0.15079137,0.03768334,0.02000000,367.96823485,0.25000000,0.18601230,0.51444829,6.80454684,0.00000000,0.00000000,9.18363957,0.00351480,1.01507976,0.04776093,0.00000000,0.00000000,0.00000000,0.00000000,0.77143409,0.34991929,0.65797470,0.82773403,0.93299879,0.77143409,0.34991929,0.65797470,0.82773403,0.93299879,-23.66997908,-46.61452793,0.96141490,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.26603738
70, 67.80941722,2.95630521,2.95630521,0.00000000,29.95105102,275.23832453,54.90607041,1.31312588,0.15079187,0.03768563,0.02000000,367.96823485,0.25000000,0.18601230,0.51434313,6.80459603,0.00000000,0.00000000,9.18363957,0.00351150,1.01507976,0.04774635,0.00000000,0.00000000,0.00000000,0.00000000,0.77142771,0.34992501,0.65800533,0.82775668,0.93300587,0.77142771,0.34992501,0.65800533,0.82775668,0.93300587,-23.67012492,-46.61485764,0.96125629,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.27615839
71, 67.80895645,2.95626926,2.95626926,0.00000000,29.95098604,275.23562542,54.90430660,1.31311960,0.15079215,0.03768784,0.02000000,367.96823485,0.25000000,0.18601230,0.51424846,6.80464414,0.00000000,0.00000000,9.18363957,0.00350853,1.01507976,0.04773286,0.00000000,0.00000000,0.00000000,0.00000000,0.77142150,0.34992986,0.65803685,0.82777499,0.93301372,0.77142150,0.34992986,0.65803685,0.82777499,0.93301372,-23.67025635,-46.61515132,0.96120632,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.28529182
72, 67.80861771,2.95623237,2.95623237,0.00000000,29.95099076,275.23339299,54.90281883,1.31311326,0.15079255,0.03768981,0.02000000,367.96823485,0.25000000,0.18601230,0.51416192,6.80468233,0.00000000,0.00000000,9.18363957,0.00350590,1.01507976,0.04772015,0.00000000,0.00000000,0.00000000,0.00000000,0.77141539,0.34993668,0.65805781,0.82779194,0.93302014,0.77141539,0.34993668,0.65805781,0.82779194,0.93302014,-23.67037454,-46.61541767,0.96120631,0.82600260,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.29358738
73, 67.80820416,2.95620444,2.95620444,0.00000000,29.95092171,275.23110191,54.90142181,1.31310833,0.15079276,0.03769151,0.02000000,367.96823485,0.25000000,0.18601230,0.51408430,6.80471877,0.00000000,0.00000000,9.18363957,0.00350348,1.01507976,0.04770823,0.00000000,0.00000000,0.00000000,0.00000000,0.77140922,0.34998753,0.65808959,0.82780905,0.93301098,0.77140922,0.34998753,0.65808959,0.82780905,0.93301098,-23.67048469,-46.61565686,0.96114181,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.30111044
74, 67.80789809,2.95617390,2.95617390,0.00000000,29.95092130,275.22907851,54.90017924,1.31310283,0.15079313,0.03769313,0.02000000,367.96823485,0.25000000,0.18601230,0.51401380,6.80475069,0.00000000,0.00000000,9.18363957,0.00350129,1.01507976,0.04769733,0.00000000,0.00000000,0.00000000,0.00000000,0.77140341,0.34999173,0.65810830,0.82782361,0.93301625,0.77140341,0.34999173,0.65810830,0.82782361,0.93301625,-23.67059128,-46.61588478,0.96105452,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.30790263
75, 67.80757923,2.95614752,2.95614752,0.00000000,29.95089567,275.22680762,54.89891213,1.31309738,0.15079349,0.03769471,0.02000000,367.96823485,0.25000000,0.18601230,0.51395141,6.80479095,0.00000000,0.00000000,9.18363957,0.00349944,1.01507976,0.04768765,0.00000000,0.00000000,0.00000000,0.00000000,0.77139779,0.34999612,0.65812670,0.82784409,0.93302080,0.77139779,0.34999612,0.65812670,0.82784409,0.93302080,-23.67069009,-46.61610337,0.96102516,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.31394633
76, 67.80730269,2.95612194,2.95612194,0.00000000,29.95088128,275.22495373,54.89781950,1.31309271,0.15079380,0.03769610,0.02000000,367.96823485,0.25000000,0.18601230,0.51389463,6.80482103,0.00000000,0.00000000,9.18363957,0.00349772,1.01507976,0.04767859,0.00000000,0.00000000,0.00000000,0.00000000,0.77139239,0.35000075,0.65814635,0.82785571,0.93302529,0.77139239,0.35000075,0.65814635,0.82785571,0.93302529,-23.67078319,-46.61631549,0.96099083,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.31943992
77, 67.80701390,2.95609947,2.95609947,0.00000000,29.95084323,275.22317026,54.89676773,1.31308867,0.15079402,0.03769740,0.02000000,367.96823485,0.25000000,0.18601230,0.51384382,6.80484975,0.00000000,0.00000000,9.18363957,0.00349610,1.01507976,0.04766997,0.00000000,0.00000000,0.00000000,0.00000000,0.77138676,0.35000546,0.65816597,0.82786218,0.93302887,0.77138676,0.35000546,0.65816597,0.82786218,0.93302887,-23.67086847,-46.61652077,0.96098530,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.32438606
78, 67.80671119,2.95607954,2.95607954,0.00000000,29.95078947,275.22048243,54.89556238,1.31308332,0.15079444,0.03769880,0.02000000,367.96823485,0.25000000,0.18601230,0.51379800,6.80490315,0.00000000,0.00000000,9.18363957,0.00349513,1.01507976,0.04766191,0.00000000,0.00000000,0.00000000,0.00000000,0.77138129,0.35001021,0.65818501,0.82787280,0.93303170,0.77138129,0.35001021,0.65818501,0.82787280,0.93303170,-23.67095015,-46.61672391,0.96093375,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.32887368
79, 67.80678170,2.95604520,2.95604520,0.00000000,29.95096335,275.22081290,54.89509522,1.31307974,0.15079476,0.03769982,0.02000000,367.96823485,0.25000000,0.18601230,0.51375438,6.80488975,0.00000000,0.00000000,9.18363957,0.00349396,1.01507976,0.04765443,0.00000000,0.00000000,0.00000000,0.00000000,0.77137604,0.35001491,0.65820298,0.82788557,0.93303396,0.77137604,0.35001491,0.65820298,0.82788557,0.93303396,-23.67103031,-46.61693258,0.96078429,0.82589485,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.33288768
80, 67.80658515,2.95602884,2.95602884,0.00000000,29.95094534,275.21958288,54.89432812,1.31307671,0.15079493,0.03770080,0.02000000,367.96823485,0.25000000,0.18601230,0.51371669,6.80491062,0.00000000,0.00000000,9.18363957,0.00349278,1.01507976,0.04764746,0.00000000,0.00000000,0.00000000,0.00000000,0.77137080,0.35002067,0.65822060,0.82789037,0.93303662,0.77137080,0.35002067,0.65822060,0.82789037,0.93303662,-23.67110778,-46.61714032,0.96076730,0.82588331,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.33653346
81, 67.80637499,2.95601417,2.95601417,0.00000000,29.95091742,275.21835895,54.89361735,1.31307397,0.15079508,0.03770167,0.02000000,367.96823485,0.25000000,0.18601230,0.51368216,6.80492885,0.00000000,0.00000000,9.18363957,0.00349156,1.01507976,0.04764096,0.00000000,0.00000000,0.00000000,0.00000000,0.77136537,0.35002672,0.65823768,0.82789981,0.93303882,0.77136537,0.35002672,0.65823768,0.82789981,0.93303882,-23.67118345,-46.61734738,0.96048859,0.82588331,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.33988558
82, 67.80614002,2.95600194,2.95600194,0.00000000,29.95087159,275.21696291,54.89290252,1.31307127,0.15079522,0.03770249,0.02000000,367.96823485,0.25000000,0.18601230,0.51365037,6.80494948,0.00000000,0.00000000,9.18363957,0.00349031,1.01507976,0.04763475,0.00000000,0.00000000,0.00000000,0.00000000,0.77135996,0.35003246,0.65825462,0.82790882,0.93304042,0.77135996,0.35003246,0.65825462,0.82790882,0.93304042,-23.67125957,-46.61755677,0.96048834,0.82588331,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.34299798
83, 67.80592623,2.95598957,2.95598957,0.00000000,29.95083338,275.21561776,54.89220855,1.31306856,0.15079538,0.03770331,0.02000000,367.96823485,0.25000000,0.18601230,0.51362053,6.80496977,0.00000000,0.00000000,9.18363957,0.00348919,1.01507976,0.04762873,0.00000000,0.00000000,0.00000000,0.00000000,0.77135461,0.35003778,0.65827387,0.82791529,0.93304184,0.77135461,0.35003778,0.65827387,0.82791529,0.93304184,-23.67133255,-46.61776448,0.96048841,0.82588331,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.34591484
84, 67.80570466,2.95597807,2.95597807,0.00000000,29.95079185,275.21403158,54.89151102,1.31306552,0.15079560,0.03770410,0.02000000,367.96823485,0.25000000,0.18601230,0.51359262,6.80499474,0.00000000,0.00000000,9.18363957,0.00348826,1.01507976,0.04762309,0.00000000,0.00000000,0.00000000,0.00000000,0.77134944,0.35013626,0.65828834,0.82793015,0.93304285,0.77134944,0.35013626,0.65828834,0.82793015,0.93304285,-23.67140737,-46.61797220,0.96033036,0.82588331,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.34866483
85, 67.80547465,2.95596751,2.95596751,0.00000000,29.95075074,275.21182350,54.89071952,1.31306133,0.15079600,0.03770496,0.02000000,367.96823485,0.25000000,0.18601230,0.51356622,6.80503358,0.00000000,0.00000000,9.18363957,0.00348778,1.01507976,0.04761785,0.00000000,0.00000000,0.00000000,0.00000000,0.77134439,0.35014116,0.65830235,0.82793131,0.93304398,0.77134439,0.35014116,0.65830235,0.82793131,0.93304398,-23.67148475,-46.61818295,0.96019539,0.82380833,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.35128340
86, 67.80571461,2.95593742,2.95593742,0.00000000,29.95100817,275.21220465,54.89063836,1.31305703,0.15079662,0.03770556,0.02000000,367.96823485,0.25000000,0.18601230,0.51353804,6.80502504,0.00000000,0.00000000,9.18363957,0.00348761,1.01507976,0.04761294,0.00000000,0.00000000,0.00000000,0.00000000,0.77133939,0.35014606,0.65832240,0.82794690,0.93304511,0.77133939,0.35014606,0.65832240,0.82794690,0.93304511,-23.67156446,-46.61839393,0.96019544,0.82380833,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.35373704
87, 67.80554983,2.95593367,2.95593367,0.00000000,29.95096330,275.21089693,54.89030959,1.31305514,0.15079682,0.03770582,0.02000000,367.96823485,0.25000000,0.18601230,0.51351455,6.80504277,0.00000000,0.00000000,9.18363957,0.00348680,1.01507976,0.04760862,0.00000000,0.00000000,0.00000000,0.00000000,0.77133395,0.35015000,0.65833684,0.82794442,0.93304639,0.77133395,0.35015000,0.65833684,0.82794442,0.93304639,-23.67163502,-46.61859480,0.96017373,0.82380833,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.35604048
