Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
72.68156075,3.10686691,2.90932891,0.19753800,29.68132061,329.69175826,64.67912794,1.41982867,0.13766624,0.02978449,0.01500000,0.00000000,0.25000000,0.18342998,4.36399336,5.90782476,0.29630700,0.54405845,9.43105393,0.00000000,1.09066190,-inf,-inf,0.00000000,0.00000000,3.95098973
