t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
45, 73.25757981,3.10304098,2.80747031,0.29557067,30.11692944,328.18558595,65.63640777,1.41081614,0.13905004,0.02924406,0.02000000,437.08231376,0.25000000,0.18606599,0.29652540,5.83938684,0.46793851,0.56355355,9.29156816,0.00076627,1.08952447,0.03072156,0.11507507,79.49640566,13.41603750,57.86439980,0.76334595,0.36375929,0.68622333,0.86519225,0.95543626,0.78583215,0.32911051,0.62092195,0.78738908,0.91606630,-23.79883259,-47.78251097,0.36341211,0.01959064,0.29567663,0.70432337,0.65255366,0.34744634,0.08561326,0.09997716,0.07699990,0.02463216,0.41661686,0.04227019,0.64750278,0.08357824,40.62565224
46, 73.25604941,3.10301770,2.80766151,0.29535620,30.11673148,328.16927900,65.63589783,1.41079497,0.13905324,0.02924296,0.02000000,437.08231376,0.25000000,0.18606599,0.29651810,5.83973274,0.46739352,0.56339912,9.29156816,0.00076640,1.08952447,0.03072635,0.11517132,79.48317180,13.40799593,57.82840616,0.76336010,0.36373300,0.68621244,0.86519625,0.95541931,0.78582872,0.32911160,0.62095948,0.78745836,0.91612518,-23.79929937,-47.78351009,0.36219784,0.01793256,0.29574620,0.70425380,0.65273851,0.34726149,0.08557359,0.09989453,0.07696957,0.02460288,0.41698951,0.04229972,0.64715759,0.08367322,40.62830869
47, 73.25425855,3.10299607,2.80785027,0.29514580,30.11643352,328.15240203,65.63493559,1.41077405,0.13905624,0.02924216,0.02000000,437.08231376,0.25000000,0.18606599,0.29648640,5.84003015,0.46687319,0.56330163,9.29156816,0.00076285,1.08952447,0.03073207,0.11516519,79.47463109,13.39931957,57.77979347,0.76337263,0.36375814,0.68617498,0.86521651,0.95539986,0.78582415,0.32915878,0.62097141,0.78753836,0.91618428,-23.79976092,-47.78449226,0.36158954,0.01782357,0.29582472,0.70417528,0.65294313,0.34705687,0.08553742,0.09981209,0.07694774,0.02457415,0.41688646,0.04231698,0.64699365,0.08365426,40.63496714
48, 73.25289171,3.10294715,2.80804800,0.29489915,30.11636603,328.13824412,65.63314128,1.41075140,0.13905909,0.02924288,0.02000000,437.08231376,0.25000000,0.18606599,0.29646086,5.83948292,0.46634480,0.56406695,9.29156816,0.00074898,1.08952447,0.03073471,0.11518449,79.35778762,13.40516189,57.75410071,0.76338768,0.36372939,0.68615621,0.86522368,0.95539397,0.78581931,0.32916113,0.62100786,0.78761304,0.91624300,-23.80020612,-47.78542893,0.36009644,0.01780463,0.29585712,0.70414288,0.65341405,0.34658595,0.08547789,0.09972495,0.07702155,0.02454693,0.41690194,0.04233721,0.64674735,0.08364786,40.64076214
49, 73.25074008,3.10292669,2.80823369,0.29469300,30.11589040,328.12008750,65.63196175,1.41073170,0.13906188,0.02924195,0.02000000,437.08231376,0.25000000,0.18606599,0.29641958,5.83978011,0.46584612,0.56396465,9.29156816,0.00074462,1.08952447,0.03073469,0.11524548,79.35189881,13.41724340,57.73042534,0.76340003,0.36370608,0.68612410,0.86523509,0.95538946,0.78581490,0.32916397,0.62102394,0.78768393,0.91630137,-23.80059360,-47.78623031,0.35978849,0.01780463,0.29596032,0.70403968,0.65359505,0.34640495,0.08544947,0.09964073,0.07699803,0.02452028,0.41712524,0.04235901,0.64730763,0.08368460,40.64960571
50, 73.24904933,3.10287089,2.80841313,0.29445776,30.11573147,328.10405118,65.62936219,1.41070680,0.13906481,0.02924327,0.02000000,437.08231376,0.25000000,0.18606599,0.29635824,5.83994174,0.46537032,0.56402821,9.29156816,0.00073890,1.08952447,0.03073424,0.11521459,79.31972728,13.40277847,57.68785231,0.76341495,0.36367808,0.68610112,0.86523192,0.95537706,0.78581088,0.32916558,0.62105427,0.78774367,0.91635405,-23.80097018,-47.78697183,0.35935443,0.01754057,0.29599331,0.70400669,0.65382869,0.34617131,0.08539306,0.09955789,0.07699558,0.02449430,0.41692550,0.04236889,0.64730911,0.08372643,40.66186542
51, 73.24745501,3.10281137,2.80858489,0.29422648,30.11564592,328.08734818,65.62714557,1.41068007,0.13906815,0.02924421,0.02000000,437.08231376,0.25000000,0.18606599,0.29630806,5.84040186,0.46489182,0.56380289,9.29156816,0.00073675,1.08952447,0.03073559,0.11525447,79.30345677,13.38739459,57.67003129,0.76343005,0.36365010,0.68607740,0.86524243,0.95537777,0.78580734,0.32916670,0.62108263,0.78781829,0.91640659,-23.80132082,-47.78764482,0.35904711,0.01745830,0.29605226,0.70394774,0.65395644,0.34604356,0.08534525,0.09947291,0.07695860,0.02446893,0.41706474,0.04238478,0.64716452,0.08364458,40.67148048
52, 73.24599327,3.10275051,2.80876834,0.29398216,30.11559492,328.07258966,65.62453168,1.41065490,0.13907107,0.02924583,0.02000000,437.08231376,0.25000000,0.18606599,0.29627609,5.84030864,0.46440587,0.56413329,9.29156816,0.00072762,1.08952447,0.03073682,0.11525053,79.29338472,13.37665863,57.63976532,0.76344568,0.36362108,0.68604916,0.86523959,0.95537622,0.78580331,0.32916839,0.62110995,0.78787888,0.91646094,-23.80164159,-47.78825359,0.35872071,0.01703477,0.29608981,0.70391019,0.65424067,0.34575933,0.08528748,0.09938661,0.07698151,0.02444549,0.41700942,0.04239324,0.64686372,0.08359929,40.67770105
53, 73.24429458,3.10270883,2.80892340,0.29378544,30.11537543,328.05612027,65.62292830,1.41063206,0.13907408,0.02924590,0.02000000,437.08231376,0.25000000,0.18606599,0.29623634,5.84083795,0.46395046,0.56380681,9.29156816,0.00072639,1.08952447,0.03073758,0.11535164,79.19789250,13.37715322,57.61748460,0.76345855,0.36359744,0.68603664,0.86524460,0.95538603,0.78580022,0.32916958,0.62114134,0.78794533,0.91653018,-23.80191990,-47.78875139,0.35828972,0.01702245,0.29619025,0.70380975,0.65430356,0.34569644,0.08526079,0.09930708,0.07693071,0.02442296,0.41741264,0.04242141,0.64668695,0.08363325,40.68567993
54, 73.24304180,3.10264778,2.80909647,0.29355131,30.11530219,328.04454812,65.61985436,1.41061150,0.13907613,0.02924826,0.02000000,437.08231376,0.25000000,0.18606599,0.29618796,5.84043454,0.46351947,0.56443113,9.29156816,0.00071475,1.08952447,0.03074045,0.11527659,79.18809374,13.38447133,57.57983439,0.76347517,0.36356884,0.68600553,0.86525618,0.95537102,0.78579789,0.32917044,0.62116368,0.78801392,0.91655758,-23.80217654,-47.78920216,0.35820907,0.01661975,0.29620027,0.70379973,0.65468519,0.34531481,0.08519760,0.09922836,0.07699143,0.02440088,0.41700814,0.04242590,0.64667658,0.08362806,40.69456986
55, 73.24152580,3.10260890,2.80923108,0.29337782,30.11512513,328.02987990,65.61813124,1.41059032,0.13907882,0.02924869,0.02000000,437.08231376,0.25000000,0.18606599,0.29610971,5.84089349,0.46315077,0.56415033,9.29156816,0.00071297,1.08952447,0.03073750,0.11534973,79.22714943,13.37009311,57.56013445,0.76348881,0.36354633,0.68599116,0.86527149,0.95537407,0.78579729,0.32916996,0.62118822,0.78807779,0.91660578,-23.80238444,-47.78953813,0.35802286,0.01661975,0.29630727,0.70369273,0.65476501,0.34523499,0.08517902,0.09915592,0.07695285,0.02438023,0.41730995,0.04244383,0.64702394,0.08367634,40.70897076
56, 73.24033153,3.10256197,2.80937109,0.29319088,30.11503489,328.01860831,65.61571952,1.41057153,0.13908085,0.02925031,0.02000000,437.08231376,0.25000000,0.18606599,0.29605502,5.84093074,0.46277707,0.56429581,9.29156816,0.00070595,1.08952447,0.03073894,0.11534207,79.22499496,13.37616412,57.53888718,0.76350424,0.36352204,0.68597462,0.86526561,0.95537484,0.78579736,0.32916935,0.62121362,0.78812390,0.91664645,-23.80256845,-47.78981958,0.35796993,0.01660270,0.29635875,0.70364125,0.65496535,0.34503465,0.08514072,0.09908704,0.07696048,0.02436099,0.41724593,0.04244978,0.64672464,0.08362628,40.71865434
57, 73.23924396,3.10252305,2.80949377,0.29302928,30.11491854,328.00881253,65.61368520,1.41055602,0.13908252,0.02925158,0.02000000,437.08231376,0.25000000,0.18606599,0.29598507,5.84118124,0.46245276,0.56420172,9.29156816,0.00070314,1.08952447,0.03073745,0.11532450,79.21744792,13.37518986,57.50962250,0.76351886,0.36350107,0.68596533,0.86527486,0.95537926,0.78579858,0.32916886,0.62124012,0.78817628,0.91670203,-23.80271183,-47.79001384,0.35794057,0.01660270,0.29642148,0.70357852,0.65509674,0.34490326,0.08511264,0.09902497,0.07694556,0.02434211,0.41713008,0.04245594,0.64696718,0.08364684,40.73117451
58, 73.23834564,3.10248622,2.80961907,0.29286715,30.11485662,328.00076240,65.61155302,1.41054189,0.13908391,0.02925320,0.02000000,437.08231376,0.25000000,0.18606599,0.29593548,5.84112039,0.46213360,0.56441125,9.29156816,0.00069671,1.08952447,0.03073656,0.11532881,79.20282101,13.37783619,57.47714875,0.76353465,0.36347935,0.68593512,0.86528482,0.95536811,0.78580079,0.32916778,0.62124783,0.78823035,0.91672397,-23.80283813,-47.79015773,0.35796823,0.01659993,0.29647405,0.70352595,0.65531532,0.34468468,0.08508138,0.09896412,0.07696418,0.02432438,0.41712909,0.04246152,0.64685721,0.08362670,40.73995388
59, 73.23750823,3.10246007,2.80973407,0.29272600,30.11476959,327.99317009,65.60988646,1.41052966,0.13908520,0.02925430,0.02000000,437.08231376,0.25000000,0.18606599,0.29588431,5.84139099,0.46184960,0.56427250,9.29156816,0.00069489,1.08952447,0.03073713,0.11534487,79.22110602,13.37251188,57.44630397,0.76355007,0.36345872,0.68591962,0.86528607,0.95536371,0.78580418,0.32916534,0.62126443,0.78827122,0.91675819,-23.80293043,-47.79022031,0.35803981,0.01659993,0.29654458,0.70345542,0.65541219,0.34458781,0.08506097,0.09890753,0.07694476,0.02430784,0.41718555,0.04246783,0.64700224,0.08363885,40.74914724
60, 73.23690845,3.10243412,2.80984760,0.29258652,30.11472340,327.98838446,65.60804364,1.41052057,0.13908592,0.02925590,0.02000000,437.08231376,0.25000000,0.18606599,0.29584527,5.84137183,0.46157942,0.56440870,9.29156816,0.00069035,1.08952447,0.03073701,0.11533511,79.20169118,13.37964115,57.43465202,0.76356574,0.36343762,0.68589266,0.86529555,0.95536863,0.78580794,0.32916229,0.62127030,0.78831748,0.91679004,-23.80300014,-47.79023453,0.35818781,0.01659993,0.29658088,0.70341912,0.65559602,0.34440398,0.08503120,0.09885634,0.07695739,0.02429197,0.41712359,0.04247067,0.64688963,0.08364146,40.75620105
61, 73.23621985,3.10242685,2.80996218,0.29246467,30.11453637,327.98413409,65.60671056,1.41051584,0.13908621,0.02925675,0.02000000,437.08231376,0.25000000,0.18606599,0.29580529,5.84152581,0.46134714,0.56434933,9.29156816,0.00068884,1.08952447,0.03073791,0.11535388,79.21940118,13.37305022,57.41642642,0.76358188,0.36341714,0.68587173,0.86529386,0.95536817,0.78581333,0.32915794,0.62127829,0.78835047,0.91681740,-23.80304501,-47.79018840,0.35831715,0.01675893,0.29664519,0.70335481,0.65569864,0.34430136,0.08501394,0.09880663,0.07694838,0.02427802,0.41720019,0.04247549,0.64695250,0.08366294,40.76364319
62, 73.23586367,3.10241283,2.81006058,0.29235225,30.11450539,327.98165612,65.60523778,1.41051048,0.13908649,0.02925814,0.02000000,437.08231376,0.25000000,0.18606599,0.29577934,5.84161401,0.46112424,0.56435077,9.29156816,0.00068695,1.08952447,0.03073792,0.11535177,79.21873757,13.37423781,57.40578606,0.76359962,0.36339510,0.68585215,0.86530167,0.95537328,0.78582094,0.32915098,0.62128510,0.78838706,0.91684864,-23.80308636,-47.79011432,0.35842608,0.01675893,0.29669809,0.70330191,0.65581445,0.34418555,0.08499621,0.09876201,0.07694637,0.02426482,0.41717677,0.04247852,0.64689377,0.08364992,40.76838071
63, 73.23570020,3.10240399,2.81014850,0.29225549,30.11450335,327.98081348,65.60415166,1.41050759,0.13908652,0.02925929,0.02000000,437.08231376,0.25000000,0.18606599,0.29575472,5.84163397,0.46092563,0.56440219,9.29156816,0.00068534,1.08952447,0.03073735,0.11539072,79.22389651,13.37336795,57.38195523,0.76361735,0.36337330,0.68583160,0.86531124,0.95536675,0.78582969,0.32914248,0.62128772,0.78842372,0.91686711,-23.80311924,-47.78999158,0.35856005,0.01676095,0.29674839,0.70325161,0.65592763,0.34407237,0.08498214,0.09872288,0.07694962,0.02425355,0.41734880,0.04248534,0.64668845,0.08365472,40.77293408
64, 73.23568311,3.10239921,2.81022373,0.29217548,30.11453972,327.98075671,65.60327893,1.41050546,0.13908649,0.02926032,0.02000000,437.08231376,0.25000000,0.18606599,0.29573063,5.84187192,0.46074709,0.56422175,9.29156816,0.00068664,1.08952447,0.03073501,0.11539201,79.23030133,13.37154786,57.37817430,0.76363417,0.36335266,0.68581085,0.86530885,0.95537095,0.78583886,0.32913310,0.62128660,0.78844279,0.91688677,-23.80313786,-47.78982209,0.35863104,0.01677800,0.29679032,0.70320968,0.65597965,0.34402035,0.08497048,0.09869042,0.07692961,0.02424162,0.41733596,0.04249004,0.64670919,0.08365530,40.77731720
65, 73.23590873,3.10239700,2.81030228,0.29209472,30.11462434,327.98290228,65.60264437,1.41050606,0.13908612,0.02926134,0.02000000,437.08231376,0.25000000,0.18606599,0.29571416,5.84177470,0.46058022,0.56436801,9.29156816,0.00068535,1.08952447,0.03073558,0.11539070,79.23427474,13.37112516,57.36777632,0.76365091,0.36333124,0.68579437,0.86531277,0.95537537,0.78584789,0.32912313,0.62128948,0.78846881,0.91691134,-23.80314337,-47.78962069,0.35910230,0.01677800,0.29682011,0.70317989,0.65612817,0.34387183,0.08495517,0.09865926,0.07694629,0.02423086,0.41733697,0.04248817,0.64654576,0.08364160,40.78024431
66, 73.23609371,3.10240640,2.81037568,0.29203072,30.11465730,327.98470829,65.60237836,1.41050773,0.13908575,0.02926184,0.02000000,437.08231376,0.25000000,0.18606599,0.29569670,5.84194536,0.46043860,0.56423392,9.29156816,0.00068768,1.08952447,0.03073474,0.11539535,79.23999536,13.37100262,57.35554617,0.76366639,0.36331138,0.68577246,0.86531846,0.95537243,0.78585697,0.32911274,0.62128398,0.78849209,0.91692143,-23.80312786,-47.78938712,0.35960546,0.01678009,0.29687574,0.70312426,0.65617689,0.34382311,0.08495173,0.09862982,0.07693192,0.02422108,0.41737278,0.04248530,0.64670725,0.08365723,40.78345560
67, 73.23643464,3.10241659,2.81045301,0.29196358,30.11471864,327.98848217,65.60214376,1.41051179,0.13908500,0.02926252,0.02000000,437.08231376,0.25000000,0.18606599,0.29570185,5.84195472,0.46029019,0.56425367,9.29156816,0.00068867,1.08952447,0.03073590,0.11539643,79.24198446,13.36882334,57.34888451,0.76368177,0.36329146,0.68576241,0.86531885,0.95537331,0.78586571,0.32910267,0.62128997,0.78851174,0.91693621,-23.80310524,-47.78915056,0.35989562,0.01679408,0.29691542,0.70308458,0.65626336,0.34373664,0.08494287,0.09860149,0.07693298,0.02421208,0.41737811,0.04248535,0.64655621,0.08364348,40.78261989
68, 73.23668600,3.10243590,2.81053275,0.29190315,30.11470749,327.99180683,65.60214344,1.41051700,0.13908419,0.02926278,0.02000000,437.08231376,0.25000000,0.18606599,0.29570975,5.84200237,0.46015647,0.56422734,9.29156816,0.00068983,1.08952447,0.03073722,0.11541324,79.24493936,13.36903467,57.33697207,0.76369631,0.36327249,0.68573563,0.86531941,0.95537329,0.78587413,0.32909277,0.62127948,0.78853055,0.91695522,-23.80307622,-47.78890844,0.36017303,0.01680495,0.29695746,0.70304254,0.65633026,0.34366974,0.08493645,0.09857476,0.07692949,0.02420368,0.41745377,0.04248795,0.64648901,0.08363234,40.78141947
69, 73.23703894,3.10245261,2.81060855,0.29184406,30.11474286,327.99537315,65.60220796,1.41052178,0.13908346,0.02926306,0.02000000,437.08231376,0.25000000,0.18606599,0.29571935,5.84213070,0.46003434,0.56412400,9.29156816,0.00069252,1.08952447,0.03074063,0.11541361,79.25138776,13.36842522,57.31849982,0.76371025,0.36325407,0.68572792,0.86531952,0.95536379,0.78588214,0.32908319,0.62128589,0.78854769,0.91696019,-23.80304293,-47.78866712,0.36028562,0.01719130,0.29698903,0.70301097,0.65635287,0.34364713,0.08492764,0.09854996,0.07691559,0.02419686,0.41745681,0.04248767,0.64647823,0.08363342,40.77995066
70, 73.23747158,3.10246836,2.81068113,0.29178723,30.11479488,328.00007278,65.60224276,1.41052786,0.13908251,0.02926350,0.02000000,437.08231376,0.25000000,0.18606599,0.29573366,5.84200097,0.45991974,0.56426899,9.29156816,0.00069349,1.08952447,0.03074276,0.11541641,79.25347019,13.36722327,57.31283396,0.76372348,0.36323627,0.68569683,0.86532123,0.95536271,0.78588969,0.32907389,0.62127062,0.78856376,0.91697010,-23.80301083,-47.78843624,0.36047834,0.01730059,0.29700032,0.70299968,0.65645370,0.34354630,0.08491381,0.09852873,0.07693012,0.02419056,0.41747068,0.04248780,0.64634496,0.08362985,40.77758756
71, 73.23780030,3.10249027,2.81073574,0.29175453,30.11483763,328.00339128,65.60255314,1.41053237,0.13908189,0.02926350,0.02000000,437.08231376,0.25000000,0.18606599,0.29574298,5.84207970,0.45981941,0.56419464,9.29156816,0.00069590,1.08952447,0.03074288,0.11542391,79.25220706,13.36716213,57.30579602,0.76373427,0.36322201,0.68567909,0.86532381,0.95536210,0.78589681,0.32906504,0.62126224,0.78857759,0.91698471,-23.80297551,-47.78820847,0.36053203,0.01730059,0.29703985,0.70296015,0.65647999,0.34352001,0.08491484,0.09851155,0.07692058,0.02418463,0.41750829,0.04248803,0.64647290,0.08363610,40.77613579
72, 73.23824409,3.10250619,2.81079696,0.29170922,30.11491097,328.00767626,65.60301725,1.41053805,0.13908116,0.02926345,0.02000000,437.08231376,0.25000000,0.18606599,0.29575985,5.84204708,0.45971853,0.56423078,9.29156816,0.00069728,1.08952447,0.03074583,0.11541940,79.25139758,13.36731961,57.30064837,0.76374543,0.36320860,0.68567102,0.86533120,0.95535618,0.78590336,0.32905837,0.62126527,0.78859625,0.91698510,-23.80294125,-47.78799348,0.36062166,0.01730200,0.29705365,0.70294635,0.65654565,0.34345435,0.08490522,0.09849377,0.07692365,0.02417857,0.41749315,0.04248608,0.64640376,0.08363694,40.77334775
73, 73.23860635,3.10252646,2.81086561,0.29166085,30.11493822,328.01101844,65.60353076,1.41054336,0.13908053,0.02926320,0.02000000,437.08231376,0.25000000,0.18606599,0.29577985,5.84211689,0.45962312,0.56417613,9.29156816,0.00070051,1.08952447,0.03075118,0.11542502,79.25446798,13.36446955,57.29252967,0.76375647,0.36319305,0.68564801,0.86532385,0.95535566,0.78590954,0.32905017,0.62125554,0.78860427,0.91699861,-23.80290575,-47.78778667,0.36091533,0.01730309,0.29708690,0.70291310,0.65657334,0.34342667,0.08490013,0.09847212,0.07691568,0.02417315,0.41752303,0.04248585,0.64641368,0.08363862,40.77002687
74, 73.23897484,3.10254478,2.81092763,0.29161715,30.11499449,328.01481627,65.60392158,1.41054847,0.13907985,0.02926316,0.02000000,437.08231376,0.25000000,0.18606599,0.29579926,5.84250400,0.45953259,0.56379462,9.29156816,0.00070407,1.08952447,0.03075560,0.11540759,79.25567686,13.35260328,57.28516680,0.76376631,0.36317878,0.68562909,0.86533397,0.95535468,0.78591500,0.32904256,0.62124845,0.78862612,0.91700993,-23.80287472,-47.78760721,0.36099001,0.01731476,0.29710685,0.70289315,0.65648626,0.34351374,0.08489269,0.09845394,0.07687022,0.02416818,0.41745678,0.04248021,0.64645944,0.08362527,40.76678124
75, 73.23946302,3.10255472,2.81099825,0.29155647,30.11502934,328.01861359,65.60422774,1.41055431,0.13907910,0.02926319,0.02000000,437.08231376,0.25000000,0.18606599,0.29583387,5.84201245,0.45942935,0.56431472,9.29156816,0.00070572,1.08952447,0.03076170,0.11540231,79.25931888,13.37484386,57.27700446,0.76377640,0.36316340,0.68561268,0.86532274,0.95535270,0.78591945,0.32903583,0.62124740,0.78863344,0.91701965,-23.80284439,-47.78745306,0.36111439,0.01735210,0.29708762,0.70291238,0.65669529,0.34330471,0.08486952,0.09843569,0.07692597,0.02416339,0.41743216,0.04247960,0.64603973,0.08358735,40.76061962
76, 73.23954888,3.10258504,2.81104190,0.29154314,30.11505822,328.02113562,65.60473558,1.41055771,0.13907867,0.02926288,0.02000000,437.08231376,0.25000000,0.18606599,0.29581214,5.84209913,0.45939809,0.56420950,9.29156816,0.00070696,1.08952447,0.03076356,0.11541134,79.31132987,13.37566880,57.27034044,0.76378256,0.36315368,0.68561131,0.86532408,0.95535135,0.78592379,0.32902893,0.62124974,0.78863906,0.91702916,-23.80282254,-47.78732899,0.36114501,0.01735210,0.29715633,0.70284367,0.65670842,0.34329158,0.08488446,0.09842059,0.07691744,0.02415922,0.41748261,0.04247863,0.64659224,0.08369770,40.76493061
77, 73.23970835,3.10260505,2.81109614,0.29150891,30.11505459,328.02231123,65.60520842,1.41056027,0.13907846,0.02926244,0.02000000,437.08231376,0.25000000,0.18606599,0.29581623,5.84241865,0.45933418,0.56390972,9.29156816,0.00071004,1.08952447,0.03076564,0.11540594,79.34204179,13.35374400,57.25275882,0.76378963,0.36314252,0.68559247,0.86532023,0.95533075,0.78592746,0.32902304,0.62124064,0.78864530,0.91700832,-23.80280100,-47.78721526,0.36125346,0.01735210,0.29718161,0.70281839,0.65663949,0.34336051,0.08488143,0.09840471,0.07688200,0.02415553,0.41746837,0.04247536,0.64650345,0.08362644,40.76435658
78, 73.24029710,3.10260343,2.81113782,0.29146560,30.11526334,328.02572677,65.60590948,1.41056250,0.13907832,0.02926226,0.02000000,437.08231376,0.25000000,0.18606599,0.29583558,5.84246597,0.45924981,0.56386889,9.29156816,0.00071201,1.08952447,0.03076739,0.11540749,79.35893166,13.35514192,57.24718652,0.76379663,0.36313124,0.68558647,0.86531833,0.95532902,0.78593052,0.32901786,0.62124474,0.78865572,0.91701440,-23.80278519,-47.78712474,0.36127802,0.01735210,0.29718039,0.70281961,0.65665948,0.34334052,0.08486879,0.09839016,0.07687513,0.02415131,0.41747564,0.04247553,0.64613937,0.08354198,40.76049429
79, 73.24078844,3.10261095,2.81119341,0.29141754,30.11536203,328.02858279,65.60658498,1.41056612,0.13907802,0.02926190,0.02000000,437.08231376,0.25000000,0.18606599,0.29585828,5.84246223,0.45916755,0.56389364,9.29156816,0.00071220,1.08952447,0.03077113,0.11539776,79.34719792,13.35499203,57.24509110,0.76380186,0.36312110,0.68556741,0.86532382,0.95532825,0.78593155,0.32901439,0.62123825,0.78867422,0.91701822,-23.80275655,-47.78704885,0.36131027,0.01777314,0.29718253,0.70281747,0.65669483,0.34330517,0.08485554,0.09837320,0.07687473,0.02414759,0.41744498,0.04247085,0.64615186,0.08361042,40.75672701
80, 73.24110322,3.10262469,2.81124206,0.29138263,30.11535516,328.02983840,65.60729087,1.41056963,0.13907782,0.02926120,0.02000000,437.08231376,0.25000000,0.18606599,0.29587117,5.84200275,0.45909932,0.56437188,9.29156816,0.00071397,1.08952447,0.03077335,0.11539853,79.39440325,13.38204709,57.24974099,0.76380605,0.36311049,0.68555820,0.86532042,0.95532786,0.78593259,0.32900901,0.62123802,0.78868116,0.91701793,-23.80272561,-47.78697536,0.36136250,0.01777254,0.29719969,0.70280031,0.65688834,0.34311166,0.08485008,0.09835847,0.07692794,0.02414378,0.41746284,0.04246749,0.64617944,0.08365964,40.75432377
81, 73.24111799,3.10265158,2.81127727,0.29137431,30.11534278,328.03080727,65.60785632,1.41057181,0.13907764,0.02926063,0.02000000,437.08231376,0.25000000,0.18606599,0.29584154,5.84230048,0.45908341,0.56406710,9.29156816,0.00071529,1.08952447,0.03077463,0.11539355,79.41124515,13.36892179,57.24529169,0.76380767,0.36310577,0.68555673,0.86532425,0.95532427,0.78593323,0.32900600,0.62123910,0.78868799,0.91702057,-23.80270219,-47.78693344,0.36137531,0.01777254,0.29727135,0.70272865,0.65683055,0.34316945,0.08486736,0.09834480,0.07689709,0.02414028,0.41745968,0.04246208,0.64676534,0.08379963,40.76032110
82, 73.24129997,3.10266195,2.81131319,0.29134876,30.11538092,328.03226181,65.60843872,1.41057413,0.13907749,0.02926016,0.02000000,437.08231376,0.25000000,0.18606599,0.29582825,5.84229922,0.45903803,0.56406475,9.29156816,0.00071732,1.08952447,0.03077394,0.11538504,79.40723213,13.36993081,57.24028905,0.76381014,0.36310012,0.68555226,0.86532590,0.95532305,0.78593345,0.32900399,0.62124091,0.78869620,0.91702704,-23.80268130,-47.78690132,0.36137559,0.01778333,0.29728774,0.70271226,0.65686895,0.34313105,0.08486452,0.09833343,0.07689805,0.02413654,0.41743357,0.04245782,0.64645919,0.08372506,40.76246312
83, 73.24139243,3.10267676,2.81136246,0.29131430,30.11538067,328.03382376,65.60869370,1.41057671,0.13907716,0.02926000,0.02000000,437.08231376,0.25000000,0.18606599,0.29582558,5.84233162,0.45898461,0.56404560,9.29156816,0.00071756,1.08952447,0.03077674,0.11537446,79.31626669,13.36844675,57.23547069,0.76381237,0.36309420,0.68554704,0.86532422,0.95532319,0.78593275,0.32900282,0.62124409,0.78870522,0.91703499,-23.80265127,-47.78689331,0.36137677,0.01778333,0.29731484,0.70268516,0.65687522,0.34312478,0.08486201,0.09831743,0.07689337,0.02413439,0.41739410,0.04245421,0.64651477,0.08372593,40.76326519
84, 73.24157591,3.10268163,2.81140870,0.29127293,30.11541704,328.03532036,65.60887797,1.41057858,0.13907694,0.02925998,0.02000000,437.08231376,0.25000000,0.18606599,0.29583286,5.84227739,0.45891475,0.56411760,9.29156816,0.00071839,1.08952447,0.03077782,0.11538520,79.37962509,13.37029301,57.22850147,0.76381455,0.36308835,0.68554723,0.86532263,0.95531526,0.78593154,0.32900242,0.62125351,0.78871507,0.91702753,-23.80262391,-47.78689022,0.36137478,0.01778333,0.29731012,0.70268988,0.65691104,0.34308896,0.08484876,0.09830382,0.07689789,0.02413194,0.41741892,0.04246156,0.64640962,0.08366207,40.76173316
85, 73.24163400,3.10269194,2.81145361,0.29123833,30.11538782,328.03632763,65.60908269,1.41058098,0.13907666,0.02925979,0.02000000,437.08231376,0.25000000,0.18606599,0.29583667,5.84234966,0.45885186,0.56405997,9.29156816,0.00071930,1.08952447,0.03077767,0.11539172,79.38325432,13.36742115,57.22799289,0.76381580,0.36308404,0.68553821,0.86532242,0.95531504,0.78592996,0.32900267,0.62125320,0.78872492,0.91703038,-23.80260111,-47.78690204,0.36137571,0.01778333,0.29732013,0.70267987,0.65690789,0.34309211,0.08484147,0.09829029,0.07688852,0.02412935,0.41743420,0.04246596,0.64644744,0.08368593,40.76134654
86, 73.24166589,3.10269865,2.81150412,0.29119453,30.11534987,328.03689470,65.60910075,1.41058269,0.13907643,0.02925976,0.02000000,437.08231376,0.25000000,0.18606599,0.29584549,5.84232328,0.45878124,0.56411395,9.29156816,0.00071972,1.08952447,0.03077855,0.11539193,79.38230271,13.36860998,57.22407677,0.76381746,0.36307887,0.68553109,0.86532039,0.95531244,0.78592810,0.32900318,0.62125655,0.78873560,0.91703274,-23.80258198,-47.78692778,0.36138858,0.01778333,0.29732284,0.70267716,0.65694098,0.34305902,0.08482956,0.09827477,0.07689117,0.02412664,0.41742085,0.04246944,0.64637090,0.08367101,40.75987470
