Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
56.44876586,2.25380670,1.65760193,0.59620478,30.35110588,169.32625088,40.56152556,1.07873660,0.19437291,0.04881120,0.00000000,0.00000000,0.64999999,0.18521056,0.00000000,13.33006486,0.00000000,4.68751713,9.46535280,0.00596582,1.09094418,-32.74551154,-68.42216229,0.16859199,0.00189420,-inf
