Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
71.30146350,3.00342494,2.83511067,0.16831427,30.09763497,307.74422985,61.83183689,1.37403865,0.14340281,0.03187463,0.00000000,0.00000000,0.30000000,0.18605376,0.00000000,7.17908508,0.00000000,0.75161391,9.46535280,0.00273973,1.09094418,-24.40889799,-49.21915313,0.28048095,0.00335519,-inf
