t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
60, 69.71135600,2.92800026,2.59638124,0.33161902,30.16190445,289.06067929,60.15849880,1.34051239,0.14833263,0.03227402,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20534552,0.00000000,1.84875598,9.29156816,0.00053146,1.08952447,0.00000000,0.24945932,58.67057316,27.33366471,56.73783316,0.76853989,0.36159831,0.68924422,0.85476123,0.93322608,0.79460237,0.32064447,0.61192055,0.77149533,0.90536724,-25.40761242,-51.45271309,0.12832868,0.00057817,0.31750410,0.68249590,0.95472863,0.04527137,0.10950219,0.11509425,0.16895904,0.00569859,0.95041711,0.08021862,0.66739515,0.17684441,-inf
61, 69.70643209,2.92744272,2.59535950,0.33208322,30.16311289,289.00015657,60.14224469,1.34036590,0.14835035,0.03229057,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20521234,0.00000000,1.84908797,9.29156816,0.00050227,1.08952447,0.00000000,0.24941777,58.63977185,27.28135829,56.70737887,0.76858835,0.36158547,0.68922502,0.85478240,0.93317607,0.79468703,0.32056794,0.61177213,0.77137912,0.90533774,-25.41254726,-51.46153704,0.12574442,0.00057819,0.31721571,0.68278429,0.95475236,0.04524764,0.10957562,0.11532659,0.16899214,0.00569670,0.94925806,0.08044689,0.66739806,0.17730016,-inf
62, 69.70039227,2.92694419,2.59423099,0.33271321,30.16399299,288.93120795,60.12820483,1.34021500,0.14836990,0.03230296,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20565134,0.00000000,1.84867838,9.29156816,0.00047709,1.08952447,0.00000000,0.25000091,58.56578014,27.28511852,56.69150948,0.76861683,0.36161627,0.68923441,0.85480774,0.93315702,0.79476602,0.32051042,0.61162304,0.77128268,0.90530979,-25.41724260,-51.46997316,0.12367566,0.00057794,0.31698008,0.68301992,0.95467674,0.04532326,0.10971932,0.11560561,0.16893721,0.00570512,0.95189911,0.08053316,0.66605247,0.17708569,-inf
63, 69.69476122,2.92646114,2.59319689,0.33326425,30.16462933,288.86410261,60.11493941,1.34007414,0.14838839,0.03231417,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20635991,0.00000000,1.84806448,9.29156816,0.00046249,1.08952447,0.00000000,0.25008956,58.57751881,27.27095081,56.76577564,0.76865115,0.36169685,0.68924952,0.85485166,0.93316018,0.79484405,0.32050695,0.61149099,0.77118658,0.90528677,-25.42174128,-51.47801909,0.12268043,0.00059458,0.31670811,0.68329189,0.95474553,0.04525447,0.10982363,0.11586295,0.16888858,0.00569477,0.95127550,0.08079378,0.66549701,0.17715276,-inf
64, 69.68969958,2.92600034,2.59224041,0.33375993,30.16540999,288.80391180,60.10288940,1.33994303,0.14840554,0.03232475,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20712664,0.00000000,1.84738092,9.29156816,0.00044263,1.08952447,0.00000000,0.24964070,58.77574446,27.27317856,56.78505079,0.76868693,0.36177381,0.68925558,0.85488465,0.93315083,0.79491911,0.32050738,0.61136483,0.77108641,0.90527045,-25.42607790,-51.48577895,0.12019608,0.00059460,0.31652215,0.68347785,0.95475933,0.04524067,0.10993808,0.11608598,0.16882432,0.00569109,0.94920177,0.08073722,0.66644918,0.17709051,-inf
65, 69.68477975,2.92555178,2.59136404,0.33418773,30.16631536,288.74478802,60.08942222,1.33980892,0.14842251,0.03233744,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20710514,0.00000000,1.84757457,9.29156816,0.00042002,1.08952447,0.00000000,0.24992512,58.87050844,27.19757274,56.72315401,0.76872476,0.36149002,0.68927831,0.85488694,0.93313978,0.79499021,0.32019678,0.61127414,0.77099843,0.90524695,-25.43023288,-51.49322864,0.11831013,0.00059534,0.31626077,0.68373923,0.95467186,0.04532814,0.11000419,0.11629745,0.16882417,0.00570279,0.94999271,0.08089935,0.66542684,0.17717098,-inf
66, 69.67989464,2.92515222,2.59054867,0.33460354,30.16702520,288.68607021,60.07910799,1.33968407,0.14843935,0.03234585,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20980722,0.00000000,1.84503598,9.29156816,0.00042140,1.08952447,0.00000000,0.24986232,58.76911676,27.13272532,56.66238528,0.76876153,0.36154860,0.68921727,0.85490631,0.93312349,0.79505932,0.32019163,0.61110889,0.77090998,0.90523252,-25.43419773,-51.50030810,0.11430801,0.00059539,0.31618784,0.68381216,0.95468091,0.04531909,0.11012945,0.11647112,0.16858952,0.00569395,0.94903296,0.08105311,0.66552400,0.17693354,-inf
67, 69.67586217,2.92473216,2.58988496,0.33484720,30.16782912,288.63867365,60.06672192,1.33957284,0.14845291,0.03235818,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20889727,0.00000000,1.84619615,9.29156816,0.00038850,1.08952447,0.00000000,0.24992971,58.68289231,27.17828317,56.70760301,0.76880434,0.36158815,0.68919962,0.85490827,0.93312173,0.79512006,0.32019059,0.61102911,0.77082922,0.90521904,-25.43802726,-51.50721087,0.11186601,0.00059580,0.31592410,0.68407590,0.95465390,0.04534610,0.11013301,0.11661791,0.16868872,0.00570098,0.94906549,0.08112892,0.66441969,0.17656196,-inf
68, 69.67102482,2.92439197,2.58918951,0.33520246,30.16830519,288.58203281,60.05758878,1.33945740,0.14846872,0.03236492,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20788308,0.00000000,1.84740973,9.29156816,0.00034308,1.08952447,0.00000000,0.25021430,58.78474125,27.17370198,56.71998443,0.76883947,0.36163474,0.68921715,0.85490107,0.93310686,0.79518214,0.32018310,0.61094809,0.77075427,0.90520618,-25.44167215,-51.51372630,0.10906070,0.00059665,0.31591080,0.68408920,0.95454824,0.04545176,0.11025655,0.11675826,0.16877533,0.00571816,0.94969435,0.08133039,0.66415463,0.17667132,-inf
69, 69.66681878,2.92403112,2.58846679,0.33556433,30.16911126,288.52449761,60.05014230,1.33933791,0.14848602,0.03236996,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20488443,0.00000000,1.85053041,9.29156816,0.00030337,1.08952447,0.00000000,0.25033386,58.77473291,27.20435379,56.70951437,0.76887744,0.36169587,0.68913877,0.85490891,0.93309349,0.79524740,0.32018734,0.61078525,0.77067389,0.90519243,-25.44510215,-51.51974889,0.10706849,0.00059705,0.31595705,0.68404295,0.95460554,0.04539446,0.11040255,0.11689228,0.16906510,0.00572081,0.94976652,0.08146139,0.66415900,0.17713267,-inf
70, 69.66196946,2.92372210,2.58770791,0.33601419,30.16953602,288.47083127,60.04174623,1.33922905,0.14850098,0.03237598,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20929040,0.00000000,1.84610190,9.29156816,0.00032082,1.08952447,0.00000000,0.25083928,58.70328898,27.11888025,56.78080180,0.76890955,0.36176304,0.68913058,0.85493256,0.93309237,0.79531366,0.32018675,0.61066919,0.77060031,0.90518017,-25.44830758,-51.52528395,0.10601459,0.00059652,0.31604810,0.68395190,0.95459294,0.04540706,0.11058970,0.11704806,0.16865589,0.00570882,0.95185193,0.08158533,0.66399275,0.17713939,-inf
71, 69.65905762,2.92334275,2.58720617,0.33613658,30.17022034,288.43891511,60.02792486,1.33914289,0.14850956,0.03239150,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20834897,0.00000000,1.84737110,9.29156816,0.00029298,1.08952447,0.00000000,0.25033014,58.86146802,27.15697262,56.75618904,0.76896054,0.36128116,0.68909353,0.85491503,0.93307179,0.79537207,0.31973974,0.61059172,0.77052896,0.90517069,-25.45144616,-51.53075144,0.10347002,0.00059904,0.31570130,0.68429870,0.95460193,0.04539807,0.11052123,0.11716615,0.16877553,0.00571155,0.94945931,0.08153095,0.66368039,0.17644223,-inf
72, 69.65617168,2.92302160,2.58667950,0.33634210,30.17078689,288.40290891,60.01821363,1.33905894,0.14851969,0.03240120,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20732838,0.00000000,1.84862717,9.29156816,0.00026216,1.08952447,0.00000000,0.25025695,58.95412405,27.13432639,56.72911234,0.76900510,0.36117742,0.68907782,0.85491757,0.93306966,0.79543092,0.31961797,0.61050799,0.77045554,0.90515508,-25.45441518,-51.53588803,0.10124823,0.00059907,0.31554950,0.68445050,0.95458342,0.04541658,0.11054548,0.11727787,0.16888495,0.00571784,0.94916637,0.08151081,0.66416836,0.17689240,-inf
73, 69.65238343,2.92276115,2.58607493,0.33668622,30.17134766,288.35280227,60.01365731,1.33896032,0.14853471,0.03240290,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20584776,0.00000000,1.85012887,9.29156816,0.00023420,1.08952447,0.00000000,0.25103058,58.99960738,27.20321122,56.75530641,0.76904034,0.36123048,0.68900153,0.85490101,0.93305266,0.79549096,0.31961869,0.61037287,0.77038984,0.90514939,-25.45720014,-51.54064841,0.09756954,0.00060441,0.31566796,0.68433204,0.95451923,0.04548077,0.11070714,0.11738947,0.16900542,0.00573079,0.95258552,0.08164570,0.66265170,0.17702487,-inf
74, 69.64924757,2.92248936,2.58540593,0.33708344,30.17203287,288.31580767,60.00671852,1.33887565,0.14854595,0.03240915,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20762687,0.00000000,1.84825239,9.29156816,0.00024013,1.08952447,0.00000000,0.25082766,59.09327798,27.17425346,56.76048732,0.76906956,0.36128788,0.68899521,0.85492832,0.93305989,0.79555047,0.31961650,0.61026305,0.77032228,0.90513346,-25.45980769,-51.54500491,0.09595777,0.00060441,0.31570154,0.68429846,0.95443355,0.04556645,0.11085528,0.11753550,0.16881861,0.00573587,0.95121157,0.08172552,0.66368909,0.17766899,-inf
75, 69.64701247,2.92219281,2.58498056,0.33721225,30.17241687,288.29049879,59.99579768,1.33881087,0.14855231,0.03242116,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20533777,0.00000000,1.85080357,9.29156816,0.00019930,1.08952447,0.00000000,0.25063540,58.93296103,27.20968914,56.80959111,0.76911378,0.36131153,0.68895219,0.85491999,0.93304023,0.79560265,0.31961727,0.61018553,0.77026156,0.90512169,-25.46231367,-51.54916705,0.09406874,0.00060439,0.31536171,0.68463829,0.95446112,0.04553888,0.11078804,0.11765151,0.16905648,0.00574032,0.94990483,0.08180234,0.66333821,0.17738661,-inf
76, 69.64434566,2.92194290,2.58442900,0.33751389,30.17299269,288.25805998,59.98889045,1.33873624,0.14856195,0.03242766,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20595238,0.00000000,1.85018674,9.29156816,0.00019548,1.08952447,0.00000000,0.25103124,58.98709098,27.19451727,56.79099410,0.76914835,0.36104759,0.68892332,0.85492839,0.93303191,0.79565913,0.31934295,0.61008092,0.77019692,0.90510578,-25.46465013,-51.55294969,0.09279904,0.00060488,0.31532092,0.68467908,0.95448270,0.04551730,0.11087918,0.11777545,0.16900403,0.00573577,0.95143525,0.08192425,0.66325271,0.17789442,-inf
77, 69.64207514,2.92170267,2.58393775,0.33776492,30.17359686,288.22788700,59.98256266,1.33866619,0.14857113,0.03243368,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20477137,0.00000000,1.85139301,9.29156816,0.00016957,1.08952447,0.00000000,0.25104973,58.78368808,27.18495557,56.81803067,0.76918368,0.36099798,0.68889475,0.85492418,0.93302403,0.79571222,0.31926463,0.60998558,0.77013826,0.90509437,-25.46687059,-51.55651636,0.09165595,0.00060488,0.31523875,0.68476125,0.95441974,0.04558026,0.11093946,0.11788813,0.16910218,0.00574754,0.95147694,0.08193714,0.66294585,0.17779457,-inf
78, 69.63988189,2.92149425,2.58345840,0.33803585,30.17416865,288.19889698,59.97765308,1.33860048,0.14858014,0.03243796,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20635293,0.00000000,1.84981014,9.29156816,0.00017593,1.08952447,0.00000000,0.25126880,58.93100927,27.21342804,56.80379302,0.76921864,0.36095319,0.68887672,0.85490256,0.93301580,0.79576621,0.31918856,0.60990006,0.77008121,0.90507873,-25.46893651,-51.55976797,0.09003473,0.00060491,0.31528356,0.68471644,0.95440151,0.04559849,0.11104909,0.11798497,0.16895297,0.00574501,0.95205439,0.08206967,0.66270261,0.17775734,-inf
79, 69.63766334,2.92129729,2.58306545,0.33823185,30.17433823,288.17778437,59.96965356,1.33855018,0.14858521,0.03244634,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20548481,0.00000000,1.85074226,9.29156816,0.00015481,1.08952447,0.00000000,0.25114419,59.09423926,27.19429129,56.79246948,0.76925313,0.36090265,0.68885134,0.85489727,0.93300709,0.79581390,0.31911684,0.60982621,0.77002455,0.90506531,-25.47091922,-51.56289302,0.08861214,0.00060584,0.31511453,0.68488547,0.95439098,0.04560902,0.11105928,0.11809159,0.16903675,0.00574926,0.95139617,0.08207390,0.66246108,0.17781785,-inf
80, 69.63684138,2.92105508,2.58272081,0.33833428,30.17516368,288.16118731,59.96236909,1.33849671,0.14859100,0.03245529,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20567486,0.00000000,1.85072394,9.29156816,0.00014705,1.08952447,0.00000000,0.25107077,59.06118635,27.24538714,56.80508056,0.76929837,0.36090389,0.68876739,0.85487209,0.93299412,0.79586431,0.31910182,0.60972071,0.76996885,0.90504923,-25.47279975,-51.56579091,0.08741282,0.00060614,0.31496090,0.68503910,0.95437450,0.04562550,0.11104577,0.11816479,0.16903349,0.00575129,0.95078750,0.08212971,0.66292490,0.17782630,-inf
81, 69.63566152,2.92085867,2.58234420,0.33851447,30.17564494,288.14380908,59.95657330,1.33845080,0.14859629,0.03246173,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20638829,0.00000000,1.85004303,9.29156816,0.00015591,1.08952447,0.00000000,0.25114910,59.10307375,27.19173573,56.80422301,0.76933423,0.36091808,0.68873842,0.85487524,0.93299341,0.79591197,0.31908929,0.60964734,0.76991299,0.90503708,-25.47456778,-51.56850040,0.08630323,0.00060578,0.31479614,0.68520386,0.95430616,0.04569384,0.11105237,0.11826509,0.16895955,0.00575785,0.95103932,0.08216616,0.66270596,0.17801249,-inf
82, 69.63476729,2.92069013,2.58194302,0.33874711,30.17638012,288.12880161,59.95180585,1.33840469,0.14860182,0.03246748,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20533629,0.00000000,1.85106670,9.29156816,0.00013199,1.08952447,0.00000000,0.25107476,59.10332075,27.21059753,56.82908336,0.76936123,0.36080498,0.68869589,0.85486294,0.93299155,0.79595581,0.31895815,0.60954254,0.76986175,0.90502807,-25.47629904,-51.57117580,0.08342018,0.00060578,0.31471581,0.68528419,0.95427200,0.04572800,0.11110454,0.11836822,0.16904786,0.00576540,0.95040503,0.08222702,0.66254107,0.17772756,-inf
83, 69.63360609,2.92055925,2.58152932,0.33902994,30.17699396,288.10874775,59.94899599,1.33835595,0.14860878,0.03247004,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20499362,0.00000000,1.85131180,9.29156816,0.00011629,1.08952447,0.00000000,0.25152110,59.19208524,27.23485330,56.86749195,0.76938581,0.36074558,0.68867343,0.85487417,0.93300133,0.79600068,0.31886883,0.60946120,0.76980640,0.90501542,-25.47790629,-51.57358233,0.08264827,0.00060753,0.31475957,0.68524043,0.95428401,0.04571599,0.11121505,0.11846619,0.16907190,0.00576476,0.95234710,0.08231222,0.66174274,0.17785951,-inf
84, 69.63291889,2.92041533,2.58116462,0.33925070,30.17740520,288.09550488,59.94637486,1.33832329,0.14861325,0.03247272,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20445091,0.00000000,1.85175112,9.29156816,0.00010933,1.08952447,0.00000000,0.25129291,59.23211499,27.25672075,56.86466821,0.76941458,0.36075807,0.68866327,0.85488111,0.93299096,0.79604485,0.31885052,0.60939450,0.76975402,0.90500254,-25.47940047,-51.57574451,0.08190568,0.00060772,0.31467833,0.68532167,0.95433296,0.04566704,0.11126207,0.11856436,0.16911903,0.00576009,0.95106692,0.08233802,0.66248527,0.17788815,-inf
85, 69.63201575,2.92029398,2.58082217,0.33947181,30.17779083,288.08308899,59.94187947,1.33828864,0.14861709,0.03247784,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20470557,0.00000000,1.85143161,9.29156816,0.00010389,1.08952447,0.00000000,0.25148115,59.17176149,27.21707801,56.87249739,0.76944230,0.36076907,0.68861570,0.85487884,0.93299304,0.79608778,0.31883119,0.60929765,0.76970231,0.90499065,-25.48082291,-51.57779145,0.08113047,0.00061232,0.31459316,0.68540684,0.95425134,0.04574866,0.11130652,0.11866264,0.16907645,0.00576946,0.95202761,0.08233977,0.66216013,0.17802308,-inf
86, 69.63133206,2.92018274,2.58047322,0.33970952,30.17821390,288.07133128,59.93903916,1.33825709,0.14862114,0.03248097,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20526498,0.00000000,1.85077792,9.29156816,0.00010980,1.08952447,0.00000000,0.25151357,59.12585673,27.21834332,56.87813882,0.76946741,0.36078158,0.68859176,0.85488582,0.93298598,0.79612975,0.31881128,0.60921420,0.76964895,0.90498016,-25.48217753,-51.57972001,0.08075111,0.00061232,0.31454012,0.68545988,0.95428090,0.04571910,0.11136784,0.11876054,0.16902188,0.00576378,0.95175786,0.08244514,0.66185148,0.17781038,-inf
87, 69.63097131,2.92007604,2.58015199,0.33992405,30.17874361,288.06450750,59.93529043,1.33822968,0.14862394,0.03248592,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20692811,0.00000000,1.84900930,9.29156816,0.00011942,1.08952447,0.00000000,0.25154252,59.23744930,27.20916843,56.88847983,0.76949004,0.36065011,0.68857119,0.85489288,0.93298276,0.79616760,0.31866707,0.60914189,0.76959963,0.90496519,-25.48348489,-51.58163286,0.07957180,0.00061232,0.31442793,0.68557207,0.95427266,0.04572734,0.11140068,0.11886028,0.16886080,0.00575934,0.95178081,0.08247554,0.66153240,0.17778916,-inf
88, 69.63153096,2.91995221,2.57989630,0.34005591,30.17938542,288.05860075,59.93293081,1.33820554,0.14862703,0.03248936,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20394813,0.00000000,1.85200513,9.29156816,0.00008602,1.08952447,0.00000000,0.25107450,59.20249204,27.23719041,56.90746786,0.76951511,0.36059571,0.68852801,0.85489909,0.93297919,0.79620162,0.31860095,0.60906122,0.76955174,0.90495274,-25.48476444,-51.58353692,0.07804506,0.00061242,0.31421708,0.68578292,0.95433020,0.04566980,0.11137348,0.11894821,0.16914336,0.00576155,0.94958410,0.08242490,0.66207583,0.17779438,-inf
89, 69.63049342,2.91991589,2.57960018,0.34031572,30.17959981,288.04441561,59.93316543,1.33817842,0.14863172,0.03248798,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20353695,0.00000000,1.85221449,9.29156816,0.00008179,1.08952447,0.00000000,0.25198014,59.28496561,27.27799473,56.90193372,0.76953511,0.36061541,0.68849202,0.85488256,0.93296493,0.79623943,0.31858575,0.60898346,0.76950198,0.90493984,-25.48592916,-51.58517439,0.07778860,0.00061242,0.31433473,0.68566527,0.95439219,0.04560781,0.11149961,0.11902123,0.16917188,0.00575447,0.95354144,0.08259373,0.66091822,0.17811068,-inf
90, 69.63034116,2.91984255,2.57931179,0.34053075,30.18019038,288.03580140,59.93244913,1.33815193,0.14863573,0.03248897,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20505166,0.00000000,1.85054476,9.29156816,0.00010171,1.08952447,0.00000000,0.25135267,59.21316950,27.22944515,56.88353920,0.76955679,0.36053592,0.68847725,0.85487754,0.93295038,0.79627641,0.31848791,0.60890625,0.76945647,0.90492565,-25.48705138,-51.58675010,0.07786281,0.00061242,0.31438958,0.68561042,0.95431904,0.04568096,0.11159003,0.11909110,0.16900700,0.00575860,0.95068589,0.08250421,0.66267938,0.17833640,-inf
91, 69.63065145,2.91975892,2.57913872,0.34062020,30.18064263,288.03603148,59.92873442,1.33813796,0.14863630,0.03249446,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20337694,0.00000000,1.85221077,9.29156816,0.00007429,1.08952447,0.00000000,0.25139989,59.12542711,27.27137354,56.88547675,0.76958174,0.36050003,0.68844210,0.85486406,0.93293308,0.79630639,0.31844396,0.60884446,0.76940767,0.90491537,-25.48815528,-51.58840204,0.07626837,0.00061242,0.31416562,0.68583438,0.95436027,0.04563973,0.11154287,0.11916479,0.16916807,0.00575859,0.95067554,0.08256533,0.66186344,0.17807726,-inf
92, 69.63093415,2.91968557,2.57889688,0.34078868,30.18118433,288.02957280,59.92868334,1.33811774,0.14863968,0.03249474,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20440170,0.00000000,1.85108410,9.29156816,0.00009209,1.08952447,0.00000000,0.25156478,59.13102745,27.22131523,56.90724108,0.76960447,0.36046562,0.68840644,0.85485332,0.93292917,0.79634028,0.31839170,0.60877124,0.76936152,0.90489760,-25.48918073,-51.58986340,0.07704093,0.00061242,0.31413180,0.68586820,0.95434674,0.04565326,0.11158763,0.11923324,0.16906195,0.00575691,0.95136410,0.08260378,0.66211794,0.17827155,-inf
93, 69.63100695,2.91964100,2.57873101,0.34090999,30.18161553,288.02480503,59.92785912,1.33810056,0.14864212,0.03249600,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20428870,0.00000000,1.85114128,9.29156816,0.00008480,1.08952447,0.00000000,0.25166379,59.11601756,27.28806091,56.90823612,0.76962431,0.36042815,0.68838031,0.85481991,0.93291202,0.79636753,0.31834299,0.60871949,0.76932157,0.90488663,-25.49017944,-51.59140263,0.07499453,0.00061242,0.31406280,0.68593720,0.95434114,0.04565886,0.11160439,0.11928958,0.16906588,0.00575786,0.95173472,0.08263721,0.66144903,0.17804107,-inf
94, 69.63132973,2.91959771,2.57858180,0.34101592,30.18194292,288.02412436,59.92687375,1.33809180,0.14864308,0.03249771,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20538914,0.00000000,1.84997502,9.29156816,0.00010282,1.08952447,0.00000000,0.25113973,59.18472624,27.25216908,56.91838534,0.76964494,0.36041086,0.68833061,0.85480716,0.93289841,0.79639473,0.31831402,0.60864361,0.76927785,0.90487220,-25.49113678,-51.59288822,0.07407943,0.00061278,0.31398267,0.68601733,0.95430303,0.04569697,0.11161169,0.11934264,0.16895305,0.00575908,0.94917433,0.08260481,0.66282901,0.17821800,-inf
95, 69.63236713,2.91953251,2.57849708,0.34103542,30.18257570,288.02900265,59.92392397,1.33808327,0.14864298,0.03250298,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20338283,0.00000000,1.85203194,9.29156816,0.00007521,1.08952447,0.00000000,0.25115554,59.18735874,27.27437998,56.91192918,0.76966569,0.36036740,0.68828159,0.85479269,0.93288038,0.79641540,0.31827229,0.60859197,0.76923817,0.90486019,-25.49210784,-51.59449309,0.07211190,0.00061278,0.31374882,0.68625118,0.95431241,0.04568759,0.11153822,0.11939240,0.16914465,0.00576430,0.94916161,0.08262751,0.66227749,0.17803678,-inf
96, 69.63249095,2.91952800,2.57830044,0.34122756,30.18290854,288.02203702,59.92643911,1.33806988,0.14864635,0.03249959,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20514043,0.00000000,1.85010642,9.29156816,0.00010305,1.08952447,0.00000000,0.25145381,59.15126862,27.22810871,56.86408424,0.76967650,0.36038022,0.68826818,0.85477753,0.93286694,0.79643990,0.31825983,0.60853449,0.76919939,0.90484799,-25.49299552,-51.59591468,0.07211181,0.00061278,0.31381967,0.68618033,0.95428564,0.04571436,0.11162571,0.11944790,0.16896148,0.00576180,0.95041656,0.08269480,0.66232749,0.17827350,-inf
97, 69.63324925,2.91949900,2.57818475,0.34131425,30.18354243,288.02071945,59.92687908,1.33805662,0.14864861,0.03249990,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20367594,0.00000000,1.85153738,9.29156816,0.00007976,1.08952447,0.00000000,0.25133267,59.18296410,27.21532870,56.84055961,0.76968812,0.36038399,0.68824502,0.85475449,0.93284986,0.79645725,0.31825203,0.60848909,0.76916559,0.90483922,-25.49392860,-51.59753088,0.06798696,0.00061278,0.31373640,0.68626360,0.95431571,0.04568429,0.11162637,0.11949350,0.16909683,0.00576256,0.94977676,0.08269888,0.66192840,0.17800562,-inf
98, 69.63332521,2.91951468,2.57800732,0.34150736,30.18386213,288.01296667,59.93000615,1.33804309,0.14865228,0.03249564,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20628512,0.00000000,1.84875008,9.29156816,0.00011721,1.08952447,0.00000000,0.25159213,59.10117594,27.17908460,56.81309852,0.76969287,0.36032877,0.68823476,0.85474802,0.93283480,0.79647618,0.31817967,0.60844288,0.76913217,0.90482993,-25.49476558,-51.59896652,0.06639931,0.00061278,0.31382813,0.68617187,0.95426955,0.04573045,0.11172114,0.11954471,0.16883102,0.00575984,0.95091924,0.08274514,0.66177932,0.17810097,-inf
99, 69.63203648,2.91892272,2.57499879,0.34392393,30.18812798,287.91250287,59.92296454,1.33779254,0.14869181,0.03250136,0.00000000,0.00000000,0.34473700,0.18590421,0.00000000,7.20292884,0.00000000,1.85070190,9.29156816,0.00003504,1.08952447,0.00000000,0.25190845,59.09307530,27.12638984,56.65683283,0.77023852,0.35982381,0.68737759,0.85429446,0.93245822,0.79715264,0.31742734,0.60710042,0.76818141,0.90448853,-25.50661942,-51.61190634,0.06003550,0.00061278,0.31285076,0.68714924,0.95406899,0.04593101,0.11216698,0.12059554,0.16895345,0.00579259,0.95060223,0.08321438,0.66052427,0.17788299,-inf
