Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
66.65368131,3.06664951,2.57365338,0.49299613,27.22572351,302.21348993,59.33781635,1.41961165,0.13770523,0.02975372,0.08000000,0.00000000,0.25000000,0.16782844,20.58922703,5.20044398,3.94396902,1.09400444,9.40762280,0.00000000,1.09050115,-inf,-inf,0.00000000,0.00000000,3.21456557
