Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
73.82942896,3.12301532,3.04192139,0.08109393,30.15697622,334.81111555,65.68963314,1.41997600,0.13764104,0.02980018,0.00000000,0.00000000,0.25000000,0.18604246,0.00000000,6.17726171,0.00000000,0.35764442,9.44407344,0.00000000,1.09079233,-23.68768350,-47.50746207,0.00000000,0.00000000,-nan
