Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
64.26264235,2.65987443,2.31251935,0.34735508,30.02458139,238.27351041,51.30908662,1.24139792,0.16271109,0.03892501,0.00000000,0.00000000,0.44999999,0.18598365,0.00000000,10.14762642,0.00000000,2.14233670,9.46535280,0.00918269,1.09094418,-27.02483176,-55.34736385,0.26081256,0.00116669,-inf
