Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
66.71833729,2.32602172,2.32602172,0.00000000,30.22302648,258.71749400,55.01817284,1.28037735,0.15686658,0.03609944,0.01315789,0.00000000,0.25000000,0.18614794,3.06055489,6.42612301,0.00000000,0.00000000,9.18363957,0.02455273,1.01507976,84.67798608,0.00000000,0.00000000,0.00000000,0.00000000,0.85312799,0.24327589,0.53979014,0.72790891,0.88162167,0.85312799,0.24327589,0.53979014,0.72790891,0.88162167,-24.31835079,-46.79919210,0.66437983,0.66344278,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,21.37842178
