Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
73.84018264,3.12330259,3.04465486,0.07864773,30.15691690,334.89455534,65.68556418,1.42010130,0.13762138,0.02981162,0.00000000,0.00000000,0.25000000,0.18604286,0.00000000,6.19215742,0.00000000,0.34539510,9.45611305,0.00000000,1.09086485,-23.68564928,-47.50304984,0.00000000,0.00000000,-nan
