Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
71.76937152,3.09976733,2.88171452,0.21805281,29.26962466,326.31363831,63.83359840,1.42015305,0.13760784,0.02982670,0.02631579,0.00000000,0.25000000,0.18100465,7.58345939,5.80669885,0.57382319,0.64309345,9.46535280,0.00000000,1.09094418,-inf,-inf,0.00000000,0.00000000,3.19242416
