Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
69.89757269,3.13591725,3.13591725,0.00000000,30.13895336,294.19867728,57.63934099,1.34511960,0.14638947,0.03609944,0.00000000,0.00000000,0.21842105,0.18578677,0.00000000,5.91755078,0.00000000,0.00000000,9.18363957,-0.00567221,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77084428,0.34789865,0.64071974,0.80274268,0.92024135,0.77084428,0.34789865,0.64071974,0.80274268,0.92024135,-23.68478521,-46.51631177,0.50174052,0.78249702,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,inf
