Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
67.85698658,3.07622859,2.72480768,0.35142091,27.57573114,310.35530737,60.35381860,1.42015305,0.13760784,0.02982670,0.06842105,0.00000000,0.25000000,0.17011950,18.64342126,5.54439678,2.40445891,0.86853782,9.46535280,0.00000000,1.09094418,-inf,-inf,0.00000000,0.00000000,2.79021092
