Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
66.04581111,3.05413365,2.59756376,0.45656989,26.94697280,300.07588272,58.74291070,1.42015305,0.13760784,0.02982670,0.08947369,0.00000000,0.25000000,0.16592590,23.24136031,5.36464478,4.08509909,0.96288829,9.46535280,0.00000000,1.09094418,-inf,-inf,0.00000000,0.00000000,2.91187969
