Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
68.84995482,2.87447837,2.48503271,0.38944567,30.24594708,279.01104907,58.75705169,1.32029893,0.15124406,0.03319754,0.00000000,0.00000000,0.36842105,0.18578801,0.00000000,7.50136074,0.00000000,2.18824507,9.26471875,-0.00170418,1.08954006,0.00000000,0.29266062,62.46261886,30.92961231,59.60582873,0.76941465,0.36234226,0.69392538,0.85841744,0.93236562,0.80045280,0.31325070,0.60096331,0.76278066,0.90273338,-26.10329354,-52.92662776,0.00382070,0.00057596,0.31248179,0.68751821,0.95401509,0.04598491,0.12864526,0.13883845,0.19015609,0.00681957,1.08019017,0.10251785,0.62441175,0.00000000,-inf
