Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
72.71543286,3.10624971,2.93696480,0.16928491,29.68221646,330.12667544,64.66850323,1.42031677,0.13758196,0.02983478,0.01500000,0.00000000,0.25000000,0.18342969,4.40544720,6.00808332,0.25392737,0.46440775,9.47563617,0.00000000,1.09115523,-inf,-inf,0.00000000,0.00000000,3.53963369
