Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
73.84714897,3.12304759,3.04803906,0.07500853,30.15706951,334.95732957,65.67344165,1.42018090,0.13760577,0.02983076,0.00000000,0.00000000,0.25000000,0.18604194,0.00000000,6.21015425,0.00000000,0.33009048,9.46876758,0.00000000,1.09091943,-23.68351177,-47.49998170,0.00000000,0.00000000,-nan
