Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
69.16138963,2.81864358,2.41112529,0.40751830,30.05193324,290.03123050,54.53802638,1.33481287,0.14672026,0.04003758,0.01111111,0.00000000,0.25000000,0.18625537,2.67902814,6.13961164,0.45279811,0.42713448,9.46535280,0.01548548,1.09094418,-24.76067564,-49.69085202,0.36083710,0.01460673,26.83833465
