Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
59.99294253,2.44650625,1.95735221,0.48915404,30.11921122,199.49291026,45.47461973,1.15528714,0.17823637,0.04366878,0.00000000,0.00000000,0.54999999,0.18569731,0.00000000,11.93544990,0.00000000,3.22675116,9.46535280,0.00899974,1.09094418,-29.57989497,-61.23215540,0.22433622,0.00142868,-inf
