Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
73.92255502,3.12388788,3.08074713,0.04314075,30.15865053,336.02262812,65.62315741,1.42163552,0.13736193,0.02997860,0.00000000,0.00000000,0.25000000,0.18604325,0.00000000,6.37799718,0.00000000,0.18501816,9.59554909,0.00000000,1.09211428,-23.64726035,-47.43252622,0.00000000,0.00000000,-nan
