Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
56.94686889,1.99103804,0.99861040,0.99242764,30.83239524,179.40627800,30.37306876,1.07125018,0.18614092,0.08311896,0.07777778,0.00000000,0.25000000,0.18450903,7.76696993,5.40999125,7.71888175,0.53462385,9.46535280,0.00446052,1.09094418,-34.78620967,-71.43914680,0.09209910,0.00461809,17.00294384
