t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
71, 68.70763306,2.99782333,2.99782333,0.00000000,30.10257321,281.62383793,56.65624151,1.32382203,0.14966778,0.03610253,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75274069,0.00000000,0.00000000,9.18363957,-0.00001157,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77944637,0.33774767,0.63586435,0.80015891,0.91853932,0.77944637,0.33774767,0.63586435,0.80015891,0.91853932,-23.88664184,-46.86203882,0.45056681,0.02646034,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
72, 68.70769212,2.99782755,2.99782755,0.00000000,30.10259473,281.62395874,56.65643189,1.32382215,0.14966785,0.03610231,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75273857,0.00000000,0.00000000,9.18363957,-0.00001137,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77944860,0.33774576,0.63585964,0.80015208,0.91853405,0.77944860,0.33774576,0.63585964,0.80015208,0.91853405,-23.88666206,-46.86204356,0.45495652,0.02390232,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
73, 68.70775298,2.99783138,2.99783138,0.00000000,30.10261841,281.62422157,56.65665475,1.32382248,0.14966788,0.03610206,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75273248,0.00000000,0.00000000,9.18363957,-0.00001124,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77945069,0.33774398,0.63585517,0.80015521,0.91853551,0.77945069,0.33774398,0.63585517,0.80015521,0.91853551,-23.88668098,-46.86204684,0.45884064,0.02355684,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
74, 68.70775559,2.99783741,2.99783741,0.00000000,30.10260744,281.62403706,56.65675890,1.32382257,0.14966792,0.03610188,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75273624,0.00000000,0.00000000,9.18363957,-0.00001108,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77945265,0.33774237,0.63585097,0.80014896,0.91853095,0.77945265,0.33774237,0.63585097,0.80014896,0.91853095,-23.88669862,-46.86204792,0.46155661,0.02195409,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
75, 68.70761238,2.99784880,2.99784880,0.00000000,30.10249773,281.62310871,56.65666156,1.32382301,0.14966786,0.03610173,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75275293,0.00000000,0.00000000,9.18363957,-0.00001095,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77945449,0.33774170,0.63584687,0.80014296,0.91852673,0.77945449,0.33774170,0.63584687,0.80014296,0.91852673,-23.88671554,-46.86204760,0.46553173,0.02863466,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
76, 68.70767611,2.99784726,2.99784726,0.00000000,30.10252631,281.62329879,56.65677010,1.32382301,0.14966790,0.03610165,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75274761,0.00000000,0.00000000,9.18363957,-0.00001077,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77945713,0.33773998,0.63584250,0.80013703,0.91852604,0.77945713,0.33773998,0.63584250,0.80013703,0.91852604,-23.88674217,-46.86205365,0.46896536,0.02659617,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
77, 68.70772751,2.99784621,2.99784621,0.00000000,30.10254928,281.62344117,56.65688956,1.32382305,0.14966795,0.03610153,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75274232,0.00000000,0.00000000,9.18363957,-0.00001064,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77945960,0.33768631,0.63583845,0.80013145,0.91852233,0.77945960,0.33768631,0.63583845,0.80013145,0.91852233,-23.88676712,-46.86205751,0.46827230,0.05627730,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
78, 68.70777834,2.99784494,2.99784494,0.00000000,30.10257691,281.62363344,56.65701377,1.32382307,0.14966800,0.03610142,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75273623,0.00000000,0.00000000,9.18363957,-0.00001052,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77946190,0.33768480,0.63583460,0.80012620,0.91852419,0.77946190,0.33768480,0.63583460,0.80012620,0.91852419,-23.88679059,-46.86205998,0.46788224,0.06137234,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
79, 68.70783593,2.99784384,2.99784384,0.00000000,30.10260219,281.62384284,56.65712775,1.32382316,0.14966803,0.03610133,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75273123,0.00000000,0.00000000,9.18363957,-0.00001036,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77946409,0.33768327,0.63583089,0.80012121,0.91852097,0.77946409,0.33768327,0.63583089,0.80012121,0.91852097,-23.88681231,-46.86206104,0.46563749,0.06099460,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
80, 68.70788305,2.99784315,2.99784315,0.00000000,30.10262327,281.62395205,56.65723803,1.32382316,0.14966808,0.03610122,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75272750,0.00000000,0.00000000,9.18363957,-0.00001021,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77946614,0.33768176,0.63582742,0.80011649,0.91851799,0.77946614,0.33768176,0.63582742,0.80011649,0.91851799,-23.88683267,-46.86206162,0.46311470,0.10844944,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
81, 68.70795513,2.99784119,2.99784119,0.00000000,30.10266572,281.62415356,56.65738509,1.32382295,0.14966817,0.03610110,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75272182,0.00000000,0.00000000,9.18363957,-0.00001002,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77946808,0.33768022,0.63582415,0.80011205,0.91851704,0.77946808,0.33768022,0.63582415,0.80011205,0.91851704,-23.88685174,-46.86206143,0.45942790,0.11350467,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
82, 68.70819417,2.99783249,2.99783249,0.00000000,30.10282224,281.62540289,56.65778134,1.32382264,0.14966833,0.03610094,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75269689,0.00000000,0.00000000,9.18363957,-0.00000985,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77946995,0.33767770,0.63582112,0.80010782,0.91851445,0.77946995,0.33767770,0.63582112,0.80010782,0.91851445,-23.88686938,-46.86205972,0.45638808,0.11844012,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
83, 68.70820601,2.99783767,2.99783767,0.00000000,30.10282325,281.62526515,56.65789019,1.32382256,0.14966840,0.03610077,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270093,0.00000000,0.00000000,9.18363957,-0.00000974,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947082,0.33767640,0.63581874,0.80010402,0.91851290,0.77947082,0.33767640,0.63581874,0.80010402,0.91851290,-23.88687476,-46.86205138,0.45185599,0.14351985,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
84, 68.70801388,2.99785123,2.99785123,0.00000000,30.10268532,281.62393837,56.65772412,1.32382277,0.14966836,0.03610063,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75272640,0.00000000,0.00000000,9.18363957,-0.00000965,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947169,0.33767533,0.63581649,0.80010024,0.91851215,0.77947169,0.33767533,0.63581649,0.80010024,0.91851215,-23.88687947,-46.86204226,0.44763109,0.15051102,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
85, 68.70826633,2.99784127,2.99784127,0.00000000,30.10284754,281.62539443,56.65813809,1.32382272,0.14966847,0.03610047,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75269686,0.00000000,0.00000000,9.18363957,-0.00000951,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947350,0.33767346,0.63581377,0.80009621,0.91851066,0.77947350,0.33767346,0.63581377,0.80009621,0.91851066,-23.88689479,-46.86203919,0.44260310,0.15390095,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
86, 68.70829413,2.99784501,2.99784501,0.00000000,30.10285635,281.62554682,56.65827970,1.32382300,0.14966848,0.03610030,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75269486,0.00000000,0.00000000,9.18363957,-0.00000944,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947427,0.33767273,0.63581176,0.80010229,0.91851111,0.77947427,0.33767273,0.63581176,0.80010229,0.91851111,-23.88689756,-46.86202871,0.43782022,0.16080212,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
87, 68.70811799,2.99785741,2.99785741,0.00000000,30.10272679,281.62444713,56.65813754,1.32382346,0.14966840,0.03610017,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271519,0.00000000,0.00000000,9.18363957,-0.00000943,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947500,0.33767211,0.63580986,0.80009887,0.91850877,0.77947500,0.33767211,0.63580986,0.80009887,0.91850877,-23.88689946,-46.86201724,0.43226295,0.16381734,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
88, 68.70816688,2.99785566,2.99785566,0.00000000,30.10275796,281.62477220,56.65827505,1.32382360,0.14966842,0.03610007,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270499,0.00000000,0.00000000,9.18363957,-0.00000947,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947661,0.33767068,0.63580759,0.80009521,0.91850740,0.77947661,0.33767068,0.63580759,0.80009521,0.91850740,-23.88691126,-46.86201083,0.42652088,0.16735177,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
89, 68.70818919,2.99785532,2.99785532,0.00000000,30.10277421,281.62480037,56.65833782,1.32382344,0.14966847,0.03610001,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270307,0.00000000,0.00000000,9.18363957,-0.00000943,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947806,0.33766944,0.63580547,0.80009176,0.91850781,0.77947806,0.33766944,0.63580547,0.80009176,0.91850781,-23.88691991,-46.86200083,0.42103118,0.16778793,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
90, 68.70820889,2.99785525,2.99785525,0.00000000,30.10278832,281.62480799,56.65839386,1.32382328,0.14966852,0.03609995,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270188,0.00000000,0.00000000,9.18363957,-0.00000941,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77947941,0.33766831,0.63580345,0.80008844,0.91850594,0.77947941,0.33766831,0.63580345,0.80008844,0.91850594,-23.88692650,-46.86198853,0.41556900,0.17303916,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
91, 68.70824706,2.99785459,2.99785459,0.00000000,30.10281514,281.62495752,56.65848687,1.32382316,0.14966857,0.03609988,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75269761,0.00000000,0.00000000,9.18363957,-0.00000942,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948070,0.33766726,0.63580152,0.80008524,0.91850480,0.77948070,0.33766726,0.63580152,0.80008524,0.91850480,-23.88693104,-46.86197313,0.40974423,0.17378249,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
92, 68.70813415,2.99786098,2.99786098,0.00000000,30.10273774,281.62417552,56.65837564,1.32382321,0.14966856,0.03609983,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271097,0.00000000,0.00000000,9.18363957,-0.00000948,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948192,0.33766625,0.63579972,0.80008220,0.91850411,0.77948192,0.33766625,0.63579972,0.80008220,0.91850411,-23.88693303,-46.86195379,0.40384776,0.17090906,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
93, 68.70814150,2.99785996,2.99785996,0.00000000,30.10274670,281.62403548,56.65839489,1.32382287,0.14966863,0.03609980,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271111,0.00000000,0.00000000,9.18363957,-0.00000945,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948302,0.33766552,0.63579775,0.80007915,0.91850523,0.77948302,0.33766552,0.63579775,0.80007915,0.91850523,-23.88693368,-46.86193115,0.39696679,0.16940293,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
94, 68.70815038,2.99785903,2.99785903,0.00000000,30.10275666,281.62391259,56.65843004,1.32382255,0.14966870,0.03609975,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271072,0.00000000,0.00000000,9.18363957,-0.00000943,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948408,0.33766482,0.63579586,0.80007622,0.91850367,0.77948408,0.33766482,0.63579586,0.80007622,0.91850367,-23.88693232,-46.86190371,0.39023596,0.16909957,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
95, 68.70815044,2.99785856,2.99785856,0.00000000,30.10276049,281.62373321,56.65846262,1.32382226,0.14966877,0.03609969,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271106,0.00000000,0.00000000,9.18363957,-0.00000939,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948508,0.33766414,0.63579406,0.80007343,0.91850221,0.77948508,0.33766414,0.63579406,0.80007343,0.91850221,-23.88692846,-46.86187048,0.38557822,0.17193703,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
96, 68.70815146,2.99785790,2.99785790,0.00000000,30.10276570,281.62344114,56.65847637,1.32382175,0.14966887,0.03609965,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75271426,0.00000000,0.00000000,9.18363957,-0.00000927,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948608,0.33766344,0.63579228,0.80007074,0.91850088,0.77948608,0.33766344,0.63579228,0.80007074,0.91850088,-23.88692400,-46.86183302,0.38073913,0.17245026,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
97, 68.70820623,2.99785493,2.99785493,0.00000000,30.10280823,281.62354747,56.65858581,1.32382131,0.14966899,0.03609958,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270914,0.00000000,0.00000000,9.18363957,-0.00000920,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948710,0.33766273,0.63579056,0.80006819,0.91850056,0.77948710,0.33766273,0.63579056,0.80006819,0.91850056,-23.88691883,-46.86179094,0.37410318,0.17332599,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
98, 68.70822716,2.99785442,2.99785442,0.00000000,30.10282423,281.62347108,56.65868655,1.32382106,0.14966907,0.03609946,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75270700,0.00000000,0.00000000,9.18363957,-0.00000918,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77948786,0.33766228,0.63578904,0.80006582,0.91849939,0.77948786,0.33766228,0.63578904,0.80006582,0.91849939,-23.88690955,-46.86173784,0.36511652,0.17373129,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
99, 68.70875404,2.99793781,2.99793781,0.00000000,30.10276565,281.61833972,56.65823809,1.32381454,0.14967032,0.03609944,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75288192,0.00000000,0.00000000,9.18363957,0.00000000,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,-23.88709353,-46.86196153,0.00000000,0.00000000,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-nan
