Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
59.21352681,2.10417198,0.68233614,1.42183584,31.28679248,189.34940112,35.82404312,1.09771049,0.18437789,0.06735583,0.08000000,0.00000000,0.25000000,0.18364053,5.45868902,4.70082143,11.37468648,0.77094901,9.36881528,-0.01510490,1.08945147,61.14123595,1.38908643,97.84348270,17.10128210,64.30358929,0.90475573,0.15609888,0.62307762,0.65826925,0.80368282,0.96520206,0.05061939,0.24367447,0.58654673,0.85186782,-37.19899996,-76.10301399,0.00555928,0.00464003,0.29733034,0.70266966,0.33407794,0.66592206,0.53689805,0.75873645,0.27663570,0.34220058,2.32068258,1.16415993,0.05769817,0.20264860,20.60978367
