Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
53.05039718,2.01829972,2.01829972,0.00000000,29.48718494,162.65626299,26.08988374,1.04348190,0.18939657,0.09436987,0.04736842,0.00000000,0.25000000,0.18667432,9.56036724,7.97705797,0.00000000,0.00000000,9.18363957,0.04170644,1.01507976,81.56468877,0.00000000,0.00000000,0.00000000,0.00000000,0.86628195,0.22664965,0.53604374,0.72537404,0.89319384,0.86628195,0.22664965,0.53604374,0.72537404,0.89319384,-27.73040055,-55.71208921,0.33800934,0.01316419,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,13.48327578
