t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
76, 60.17016366,2.45859548,2.45859548,0.00000000,29.65099099,214.03514884,38.11693653,1.17698294,0.16779164,0.06207837,0.02105300,0.00000000,0.25000000,0.18657168,5.17608107,7.42676023,0.00000000,0.00000000,9.18363957,0.03086571,1.01507976,87.55763207,0.00000000,0.00000000,0.00000000,0.00000000,0.82819545,0.28191888,0.58916963,0.76648171,0.90586679,0.82819545,0.28191888,0.58916963,0.76648171,0.90586679,-25.11602153,-49.73893147,0.47139100,0.22290116,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.55775544
77, 60.16957599,2.45845595,2.45845595,0.00000000,29.65184693,214.02173992,38.11433259,1.17693725,0.16779942,0.06208491,0.02105300,0.00000000,0.25000000,0.18657168,5.17578730,7.42693576,0.00000000,0.00000000,9.18363957,0.03085894,1.01507976,87.55276611,0.00000000,0.00000000,0.00000000,0.00000000,0.82827801,0.28186981,0.58901453,0.76632278,0.90582279,0.82827801,0.28186981,0.58901453,0.76632278,0.90582279,-25.11783644,-49.74135422,0.47141606,0.22290126,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.56088190
78, 60.16920369,2.45833070,2.45833070,0.00000000,29.65270189,214.01020348,38.11221053,1.17689620,0.16780655,0.06209047,0.02105300,0.00000000,0.25000000,0.18657168,5.17552363,7.42708782,0.00000000,0.00000000,9.18363957,0.03085327,1.01507976,87.54816874,0.00000000,0.00000000,0.00000000,0.00000000,0.82835740,0.28182136,0.58886506,0.76617532,0.90576911,0.82835740,0.28182136,0.58886506,0.76617532,0.90576911,-25.11952192,-49.74356618,0.47142384,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.56356696
79, 60.16887326,2.45822627,2.45822627,0.00000000,29.65341666,214.00014510,38.11040763,1.17686106,0.16781268,0.06209512,0.02105300,0.00000000,0.25000000,0.18657168,5.17530376,7.42722135,0.00000000,0.00000000,9.18363957,0.03084900,1.01507976,87.54413076,0.00000000,0.00000000,0.00000000,0.00000000,0.82843269,0.28177443,0.58867870,0.76602985,0.90571278,0.82843269,0.28177443,0.58867870,0.76602985,0.90571278,-25.12107916,-49.74557338,0.47144943,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.56582170
80, 60.16862911,2.45813425,2.45813425,0.00000000,29.65406175,213.99170823,38.10881801,1.17683064,0.16781795,0.06209934,0.02105300,0.00000000,0.25000000,0.18657168,5.17511003,7.42733458,0.00000000,0.00000000,9.18363957,0.03084554,1.01507976,87.53991061,0.00000000,0.00000000,0.00000000,0.00000000,0.82850599,0.28172791,0.58853849,0.76589166,0.90567221,0.82850599,0.28172791,0.58853849,0.76589166,0.90567221,-25.12253903,-49.74742013,0.47068654,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.56777169
81, 60.16860049,2.45804630,2.45804630,0.00000000,29.65479399,213.98428495,38.10745773,1.17680120,0.16782313,0.06210330,0.02105300,0.00000000,0.25000000,0.18657168,5.17492487,7.42744089,0.00000000,0.00000000,9.18363957,0.03084302,1.01507976,87.53604619,0.00000000,0.00000000,0.00000000,0.00000000,0.82857590,0.28116775,0.58836245,0.76575520,0.90560259,0.82857590,0.28116775,0.58836245,0.76575520,0.90560259,-25.12390657,-49.74911971,0.47063058,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.56947561
82, 60.16841074,2.45797871,2.45797871,0.00000000,29.65529547,213.97745232,38.10636885,1.17677735,0.16782739,0.06210613,0.02105300,0.00000000,0.25000000,0.18657168,5.17478257,7.42752921,0.00000000,0.00000000,9.18363957,0.03084010,1.01507976,87.53247189,0.00000000,0.00000000,0.00000000,0.00000000,0.82864239,0.28112457,0.58822009,0.76562622,0.90555590,0.82864239,0.28112457,0.58822009,0.76562622,0.90555590,-25.12518098,-49.75068432,0.47059827,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57091613
83, 60.16845983,2.45790931,2.45790931,0.00000000,29.65591931,213.97172879,38.10536136,1.17675376,0.16783160,0.06210921,0.02105300,0.00000000,0.25000000,0.18657168,5.17463647,7.42761007,0.00000000,0.00000000,9.18363957,0.03083877,1.01507976,87.52929671,0.00000000,0.00000000,0.00000000,0.00000000,0.82870682,0.28108296,0.58809551,0.76550168,0.90551360,0.82870682,0.28108296,0.58809551,0.76550168,0.90551360,-25.12637458,-49.75212861,0.47061951,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57220473
84, 60.16852640,2.45784747,2.45784747,0.00000000,29.65651170,213.96633095,38.10459226,1.17673183,0.16783563,0.06211162,0.02105300,0.00000000,0.25000000,0.18657168,5.17450627,7.42768111,0.00000000,0.00000000,9.18363957,0.03083755,1.01507976,87.52568970,0.00000000,0.00000000,0.00000000,0.00000000,0.82876869,0.28089880,0.58795060,0.76537908,0.90548964,0.82876869,0.28089880,0.58795060,0.76537908,0.90548964,-25.12749512,-49.75347731,0.47062807,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57333523
85, 60.16855365,2.45779465,2.45779465,0.00000000,29.65703540,213.96096458,38.10397379,1.17671145,0.16783948,0.06211348,0.02105300,0.00000000,0.25000000,0.18657168,5.17439508,7.42775038,0.00000000,0.00000000,9.18363957,0.03083649,1.01507976,87.52264891,0.00000000,0.00000000,0.00000000,0.00000000,0.82882756,0.28086294,0.58782050,0.76526801,0.90543948,0.82882756,0.28086294,0.58782050,0.76526801,0.90543948,-25.12854022,-49.75473818,0.47058306,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57432388
86, 60.16868775,2.45774315,2.45774315,0.00000000,29.65761652,213.95599362,38.10361612,1.17669142,0.16784342,0.06211482,0.02105300,0.00000000,0.25000000,0.18657168,5.17428666,7.42780798,0.00000000,0.00000000,9.18363957,0.03083595,1.01507976,87.51991514,0.00000000,0.00000000,0.00000000,0.00000000,0.82888324,0.28082907,0.58770548,0.76515401,0.90538964,0.82888324,0.28082907,0.58770548,0.76515401,0.90538964,-25.12951684,-49.75591100,0.47043994,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57520390
87, 60.16879044,2.45769919,2.45769919,0.00000000,29.65812765,213.95122644,38.10339626,1.17667326,0.16784709,0.06211567,0.02105300,0.00000000,0.25000000,0.18657168,5.17419410,7.42786099,0.00000000,0.00000000,9.18363957,0.03083550,1.01507976,87.51720806,0.00000000,0.00000000,0.00000000,0.00000000,0.82893564,0.28079664,0.58760198,0.76507205,0.90535361,0.82893564,0.28079664,0.58760198,0.76507205,0.90535361,-25.13042563,-49.75700115,0.47040257,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57596436
88, 60.16887592,2.45766083,2.45766083,0.00000000,29.65859879,213.94650315,38.10326603,1.17665607,0.16785064,0.06211619,0.02105300,0.00000000,0.25000000,0.18657168,5.17411334,7.42791236,0.00000000,0.00000000,9.18363957,0.03083508,1.01507976,87.51462968,0.00000000,0.00000000,0.00000000,0.00000000,0.82898532,0.28076538,0.58750245,0.76496205,0.90533193,0.82898532,0.28076538,0.58750245,0.76496205,0.90533193,-25.13127678,-49.75802240,0.47041079,0.22290156,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57663113
89, 60.16832911,2.45765188,2.45765188,0.00000000,29.65853347,213.94097542,38.10297338,1.17664599,0.16785272,0.06211584,0.02105300,0.00000000,0.25000000,0.18657168,5.17409449,7.42796265,0.00000000,0.00000000,9.18363957,0.03083296,1.01507976,87.51227817,0.00000000,0.00000000,0.00000000,0.00000000,0.82903236,0.28073534,0.58737500,0.76485685,0.90529241,0.82903236,0.28073534,0.58737500,0.76485685,0.90529241,-25.13206985,-49.75897606,0.47038688,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57722944
90, 60.16843938,2.45760268,2.45760268,0.00000000,29.65902695,213.93771916,38.10281438,1.17663110,0.16785570,0.06211676,0.02105300,0.00000000,0.25000000,0.18657168,5.17399091,7.42796663,0.00000000,0.00000000,9.18363957,0.03083179,1.01507976,87.51033001,0.00000000,0.00000000,0.00000000,0.00000000,0.82907727,0.28071439,0.58728264,0.76476494,0.90525936,0.82907727,0.28071439,0.58728264,0.76476494,0.90525936,-25.13281756,-49.75986894,0.47037423,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57808417
91, 60.16824684,2.45756936,2.45756936,0.00000000,29.65931482,213.93274972,38.10239602,1.17661583,0.16785866,0.06211763,0.02105300,0.00000000,0.25000000,0.18657168,5.17392078,7.42801407,0.00000000,0.00000000,9.18363957,0.03083044,1.01507976,87.50828512,0.00000000,0.00000000,0.00000000,0.00000000,0.82911963,0.28039751,0.58719520,0.76468024,0.90522733,0.82911963,0.28039751,0.58719520,0.76468024,0.90522733,-25.13350587,-49.76069542,0.47036807,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57887159
92, 60.16808270,2.45753296,2.45753296,0.00000000,29.65962947,213.92786598,38.10210876,1.17660058,0.16786172,0.06211821,0.02105300,0.00000000,0.25000000,0.18657168,5.17384413,7.42804834,0.00000000,0.00000000,9.18363957,0.03082862,1.01507976,87.50636690,0.00000000,0.00000000,0.00000000,0.00000000,0.82916091,0.28037768,0.58707849,0.76459657,0.90520500,0.82916091,0.28037768,0.58707849,0.76459657,0.90520500,-25.13415214,-49.76145347,0.47036000,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57969607
93, 60.16791231,2.45749674,2.45749674,0.00000000,29.65994976,213.92273387,38.10176530,1.17658462,0.16786488,0.06211891,0.02105300,0.00000000,0.25000000,0.18657168,5.17376788,7.42809227,0.00000000,0.00000000,9.18363957,0.03082719,1.01507976,87.50464994,0.00000000,0.00000000,0.00000000,0.00000000,0.82920009,0.28027722,0.58699829,0.76451630,0.90520094,0.82920009,0.28027722,0.58699829,0.76451630,0.90520094,-25.13474284,-49.76212523,0.47039876,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58052182
94, 60.16778030,2.45745703,2.45745703,0.00000000,29.66033539,213.91703338,38.10136952,1.17656639,0.16786849,0.06211980,0.02105300,0.00000000,0.25000000,0.18657168,5.17368428,7.42815161,0.00000000,0.00000000,9.18363957,0.03082553,1.01507976,87.50270238,0.00000000,0.00000000,0.00000000,0.00000000,0.82923857,0.28025882,0.58692173,0.76444092,0.90515367,0.82923857,0.28025882,0.58692173,0.76444092,0.90515367,-25.13529548,-49.76272922,0.47040451,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58138432
95, 60.16736038,2.45743200,2.45743200,0.00000000,29.66045680,213.91097113,38.10081581,1.17655159,0.16787133,0.06212047,0.02105300,0.00000000,0.25000000,0.18657168,5.17363158,7.42821998,0.00000000,0.00000000,9.18363957,0.03082290,1.01507976,87.50113330,0.00000000,0.00000000,0.00000000,0.00000000,0.82927590,0.28014652,0.58682816,0.76436957,0.90513494,0.82927590,0.28014652,0.58682816,0.76436957,0.90513494,-25.13579357,-49.76324565,0.47040233,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58219101
96, 60.16703137,2.45739735,2.45739735,0.00000000,29.66066550,213.90552402,38.10025853,1.17653645,0.16787420,0.06212145,0.02105300,0.00000000,0.25000000,0.18657168,5.17355864,7.42827190,0.00000000,0.00000000,9.18363957,0.03082003,1.01507976,87.49942867,0.00000000,0.00000000,0.00000000,0.00000000,0.82931303,0.28011695,0.58675739,0.76430635,0.90512046,0.82931303,0.28011695,0.58675739,0.76430635,0.90512046,-25.13624711,-49.76367704,0.47048823,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58311062
97, 60.16630858,2.45737382,2.45737382,0.00000000,29.66060958,213.89898743,38.09938070,1.17652295,0.16787657,0.06212253,0.02105300,0.00000000,0.25000000,0.18657168,5.17350909,7.42833964,0.00000000,0.00000000,9.18363957,0.03081481,1.01507976,87.49854195,0.00000000,0.00000000,0.00000000,0.00000000,0.82935003,0.28005733,0.58666920,0.76425229,0.90509652,0.82935003,0.28005733,0.58666920,0.76425229,0.90509652,-25.13665316,-49.76403534,0.47052907,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58412532
98, 60.16495900,2.45736432,2.45736432,0.00000000,29.66014162,213.89003471,38.09765951,1.17650996,0.16787837,0.06212458,0.02105300,0.00000000,0.25000000,0.18657168,5.17348911,7.42846067,0.00000000,0.00000000,9.18363957,0.03080759,1.01507976,87.49756749,0.00000000,0.00000000,0.00000000,0.00000000,0.82939055,0.28003624,0.58660146,0.76417451,0.90506544,0.82939055,0.28003624,0.58660146,0.76417451,0.90506544,-25.13701667,-49.76429195,0.47060554,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.58536108
99, 60.17688508,2.45754818,2.45754818,0.00000000,29.66694773,213.91022964,38.11936941,1.17648256,0.16789876,0.06208386,0.02105300,0.00000000,0.25000000,0.18657168,5.17387617,7.42802863,0.00000000,0.00000000,9.18363957,0.03086264,1.01507976,87.45929201,0.00000000,0.00000000,0.00000000,0.00000000,0.83002923,0.27901697,0.58504188,0.76300003,0.90472602,0.83002923,0.27901697,0.58504188,0.76300003,0.90472602,-25.14503141,-49.77336028,0.47076639,0.22290182,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,15.57252994
