Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
69.35543417,3.08516972,2.79070974,0.29445998,28.18753517,317.15513449,61.68657796,1.42015305,0.13760784,0.02982670,0.05263158,0.00000000,0.25000000,0.17418072,14.68794621,5.65658266,1.54978937,0.78043809,9.46535280,0.00000000,1.09094418,-inf,-inf,0.00000000,0.00000000,2.80885276
