Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,welfare,welfare0,approval,approval0,wtax_evasion_elast
55.94517339,1.92153591,0.89384592,1.02768999,31.00389227,170.90605463,28.68786396,1.04656290,0.19102671,0.08845558,0.08888889,0.00000000,0.25000000,0.18413924,7.94529717,5.28272141,9.13502227,0.53734462,9.46535280,-0.00119129,1.09094418,-36.68721801,-75.71393603,0.00677433,0.00488483,16.17118025
