Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
73.42642834,3.10949446,2.88124805,0.22824641,30.12505562,330.23508394,65.61470673,1.41369137,0.13859231,0.02945326,0.01644835,870.99604988,0.25000000,0.18606497,0.19691377,5.89859607,0.23665612,0.54454961,9.29156816,0.00071694,1.08952447,0.01488257,0.10630757,58.43929797,11.03557574,54.04640733,0.76879324,0.35530209,0.66863197,0.84106159,0.94808723,0.78571893,0.32922182,0.61961285,0.78376951,0.91323640,-23.74782092,-47.65703356,0.44938616,0.05597880,0.29104800,0.70895200,0.74371999,0.25628001,0.06518535,0.07740934,0.06766607,0.01388603,0.39512904,0.03657392,0.67002701,0.06576765,39.36040317
